behavior_id,customer_id,device_id,device_fingerprint,ip_address,current_country,current_city,previous_country,previous_city,location_change_flag,login_timestamp,logout_timestamp,session_duration_minutes,transactions_last_1h,transactions_last_24h,avg_session_duration,typing_speed_score,mouse_movement_score,device_risk_score,behavior_risk_score,account_takeover_suspected,created_at
BEH-311372,CUST-11546,DEV-65FE31791A0A,fp-09ba1678c7f64968,72.144.82.115,United States,Metropolis,United States,Suburban,FALSE,2026-01-31 22:35:45,2026-01-31 22:47:45,12,1,3,14.5,74.61,75.2,5.14,32.05,FALSE,2026-01-31 22:35:45
BEH-311373,CUST-10740,DEV-7FA25107C5FA,fp-dad9a395877147a3,215.248.251.185,United States,Metropolis,United States,Suburban,FALSE,2026-01-28 15:37:10,2026-01-28 15:49:10,12,1,3,14.5,82.77,75.2,12.53,23.23,FALSE,2026-01-28 15:37:10
BEH-311374,CUST-11831,DEV-746CDE296AF0,fp-b4b9d45115464efe,9.154.179.72,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 18:46:57,2026-01-24 18:58:57,12,1,3,14.5,71.53,75.2,33.46,19.07,FALSE,2026-01-24 18:46:57
BEH-311375,CUST-11352,DEV-0F88C792A3B4,fp-06d42c964a7d4096,161.244.202.121,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 18:37:33,2026-01-23 18:49:33,12,1,3,14.5,69.15,75.2,21.35,0.82,FALSE,2026-01-23 18:37:33
BEH-311376,CUST-10864,DEV-66C19E3ED94B,fp-ee4db8b8c41e4983,47.250.6.138,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 21:48:18,2026-01-24 22:00:18,12,1,3,14.5,62.67,75.2,32.61,32.18,FALSE,2026-01-24 21:48:18
BEH-311377,CUST-11047,DEV-EF3E84D8AD1D,fp-5f311d3271104486,178.83.188.138,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 18:49:06,2026-01-25 19:01:06,12,1,3,14.5,61.21,75.2,10.55,16.87,FALSE,2026-01-25 18:49:06
BEH-311378,CUST-10305,DEV-EFB0CBD8D8B0,fp-fb1751c241c14fb2,195.108.32.31,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 15:59:14,2026-01-25 16:11:14,12,1,3,14.5,76.87,75.2,18.49,2.52,FALSE,2026-01-25 15:59:14
BEH-311379,CUST-11167,DEV-908214761A6A,fp-6267f68024d34aed,112.241.102.146,United States,Metropolis,United States,Suburban,FALSE,2026-01-29 09:24:17,2026-01-29 09:36:17,12,1,3,14.5,82.72,75.2,0.5,19.29,FALSE,2026-01-29 09:24:17
BEH-311380,CUST-11442,DEV-747E3E5099D1,fp-4a15faf48f0c4bb9,83.135.145.22,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 04:53:29,2026-01-22 05:05:29,12,1,3,14.5,76.75,75.2,9.77,14.01,FALSE,2026-01-22 04:53:29
BEH-311381,CUST-10832,DEV-28B6C85BC5D4,fp-6c24e03486af4a70,43.200.8.155,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 17:06:48,2026-01-26 17:18:48,12,1,3,14.5,72.36,75.2,28.82,24.1,FALSE,2026-01-26 17:06:48
BEH-311382,CUST-10189,DEV-8C65F2265298,fp-e149be8593984aa5,200.83.160.176,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 14:44:58,2026-01-21 14:56:58,12,1,3,14.5,84.89,75.2,6.19,26.39,FALSE,2026-01-21 14:44:58
BEH-311383,CUST-10941,DEV-A3D5625570F9,fp-a4f30a1ec6cd49a2,122.18.65.215,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 20:00:08,2026-01-18 20:12:08,12,1,3,14.5,71.12,75.2,1.2,27.47,FALSE,2026-01-18 20:00:08
BEH-311384,CUST-10616,DEV-40CC472199B7,fp-b9888f3718e24d7a,146.180.137.167,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 02:17:03,2026-01-20 02:29:03,12,1,3,14.5,76.59,75.2,3.4,1.47,FALSE,2026-01-20 02:17:03
BEH-311385,CUST-10588,DEV-9F5F20619346,fp-8454b7acfea349c4,100.173.0.177,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 02:29:36,2026-01-18 02:41:36,12,1,3,14.5,83.22,75.2,36.24,26.45,FALSE,2026-01-18 02:29:36
BEH-311386,CUST-11300,DEV-FEE12F45F54F,fp-7f162bb576934eb1,55.227.23.96,United States,Metropolis,United States,Suburban,FALSE,2026-01-29 11:46:58,2026-01-29 11:58:58,12,1,3,14.5,71.52,75.2,10.65,16.01,FALSE,2026-01-29 11:46:58
BEH-311387,CUST-11839,DEV-DF2B3E7A99A2,fp-6a16fe569ae34cb4,12.128.199.239,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 21:01:49,2026-01-19 21:13:49,12,1,3,14.5,69.04,75.2,35.32,21.08,FALSE,2026-01-19 21:01:49
BEH-311388,CUST-10435,DEV-2BA5C7ABDCBB,fp-29cfd3ccbb224bf1,169.114.22.75,United States,Metropolis,United States,Suburban,FALSE,2026-01-29 19:18:23,2026-01-29 19:30:23,12,1,3,14.5,63.23,75.2,5.81,0.53,FALSE,2026-01-29 19:18:23
BEH-311389,CUST-11093,DEV-66156732D835,fp-a1eeb6803ac0465e,172.224.182.160,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 10:08:42,2026-01-25 10:20:42,12,1,3,14.5,74.06,75.2,2.68,28.43,FALSE,2026-01-25 10:08:42
BEH-311390,CUST-10555,DEV-E6C0A54F857A,fp-7901457652164f98,13.161.242.82,United States,Metropolis,United States,Suburban,FALSE,2026-01-28 10:00:32,2026-01-28 10:12:32,12,1,3,14.5,63.0,75.2,20.56,10.82,FALSE,2026-01-28 10:00:32
BEH-311391,CUST-11659,DEV-8CB61FC994A0,fp-42feee7b99ac40b0,66.198.18.82,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 00:58:08,2026-01-23 01:10:08,12,1,3,14.5,71.09,75.2,36.62,22.53,FALSE,2026-01-23 00:58:08
BEH-311392,CUST-11052,DEV-F0ADDA559A31,fp-24283de148b3439a,62.85.65.227,United States,Metropolis,United States,Suburban,FALSE,2026-02-01 00:49:39,2026-02-01 01:01:39,12,1,3,14.5,64.61,75.2,17.66,18.56,FALSE,2026-02-01 00:49:39
BEH-311393,CUST-11459,DEV-17C7A214F9AE,fp-f10e268cd3ea4492,96.107.181.228,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 10:04:58,2026-01-18 10:16:58,12,1,3,14.5,70.05,75.2,15.14,3.68,FALSE,2026-01-18 10:04:58
BEH-311394,CUST-11844,DEV-EC3037A03D6C,fp-6f8c1bf6975140ae,70.153.140.2,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 07:48:39,2026-01-27 08:00:39,12,1,3,14.5,61.51,75.2,32.96,23.65,FALSE,2026-01-27 07:48:39
BEH-311395,CUST-10938,DEV-64F8F7EBE13A,fp-8e2780a28fad44f6,85.162.213.138,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 03:54:33,2026-01-23 04:06:33,12,1,3,14.5,65.15,75.2,31.09,6.43,FALSE,2026-01-23 03:54:33
BEH-311396,CUST-11964,DEV-FF9B665745AA,fp-208577ab25554d95,39.251.237.237,United States,Metropolis,United States,Suburban,FALSE,2026-01-28 04:58:21,2026-01-28 05:10:21,12,1,3,14.5,79.32,75.2,36.55,33.07,FALSE,2026-01-28 04:58:21
BEH-311397,CUST-10941,DEV-A3D5625570F9,fp-73e3a98a1c33482c,122.18.65.215,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 03:43:26,2026-01-21 03:55:26,12,1,3,14.5,77.29,75.2,31.24,16.15,FALSE,2026-01-21 03:43:26
BEH-311398,CUST-10788,DEV-66F9E93A217B,fp-2539b49d7a2649c2,123.210.19.206,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 08:25:29,2026-01-27 08:37:29,12,1,3,14.5,62.6,75.2,35.56,5.38,FALSE,2026-01-27 08:25:29
BEH-311399,CUST-10508,DEV-18AF617C379F,fp-2ef1d2d8d3844c15,81.254.181.139,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 11:33:27,2026-01-25 11:45:27,12,1,3,14.5,69.38,75.2,32.1,32.71,FALSE,2026-01-25 11:33:27
BEH-311400,CUST-11790,DEV-583ED8EA5D98,fp-a93d2893d6dd435d,207.9.215.235,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 18:47:11,2026-01-19 18:59:11,12,1,3,14.5,84.16,75.2,26.84,27.52,FALSE,2026-01-19 18:47:11
BEH-311401,CUST-10217,DEV-841897AC9348,fp-4060a0eb763d402e,96.179.51.158,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 15:49:47,2026-01-25 16:01:47,12,1,3,14.5,78.12,75.2,18.52,15.24,FALSE,2026-01-25 15:49:47
BEH-311402,CUST-10386,DEV-C1E43EE64511,fp-1aaf89dba07d40e5,21.89.102.32,United States,Metropolis,United States,Suburban,FALSE,2026-01-28 11:23:32,2026-01-28 11:35:32,12,1,3,14.5,77.63,75.2,15.02,4.32,FALSE,2026-01-28 11:23:32
BEH-311403,CUST-11067,DEV-815AD6A27979,fp-5fae1bb140784cac,132.116.216.2,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 12:14:38,2026-01-27 12:26:38,12,1,3,14.5,60.23,75.2,25.17,11.75,FALSE,2026-01-27 12:14:38
BEH-311404,CUST-11664,DEV-7FB6BDB3EEBE,fp-b479708c947742a2,7.192.119.128,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 02:45:31,2026-01-21 02:57:31,12,1,3,14.5,76.55,75.2,30.77,32.03,FALSE,2026-01-21 02:45:31
BEH-311405,CUST-11589,DEV-C5A0DA63B693,fp-c6e0268680344cf6,44.79.204.140,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 12:52:48,2026-01-24 13:04:48,12,1,3,14.5,69.94,75.2,4.58,22.97,FALSE,2026-01-24 12:52:48
BEH-311406,CUST-10552,DEV-58DC7B2B2527,fp-3a301bc4cf624873,212.66.98.15,United States,Metropolis,United States,Suburban,FALSE,2026-01-30 10:06:25,2026-01-30 10:18:25,12,1,3,14.5,63.85,75.2,6.92,15.07,FALSE,2026-01-30 10:06:25
BEH-311407,CUST-11598,DEV-642A6D557DDF,fp-ac092fc3d19d4699,94.144.35.61,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 15:55:24,2026-01-18 16:07:24,12,1,3,14.5,63.65,75.2,1.48,21.9,FALSE,2026-01-18 15:55:24
BEH-311408,CUST-10347,DEV-C6046E0581B2,fp-aa91c90da3cd4abd,74.226.123.110,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 00:46:21,2026-01-18 00:58:21,12,1,3,14.5,67.89,75.2,5.15,29.58,FALSE,2026-01-18 00:46:21
BEH-311409,CUST-10340,DEV-3AC055EF42E2,fp-fc59529818ac4075,150.60.99.74,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 07:00:46,2026-01-20 07:12:46,12,1,3,14.5,76.27,75.2,18.25,5.53,FALSE,2026-01-20 07:00:46
BEH-311410,CUST-10987,DEV-6160113288E4,fp-0cfe6aae56da43b6,192.204.87.129,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 13:09:40,2026-01-21 13:21:40,12,1,3,14.5,79.77,75.2,33.78,8.4,FALSE,2026-01-21 13:09:40
BEH-311411,CUST-11192,DEV-CF8B2E59D78A,fp-fe386f964b864344,98.184.236.223,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 04:26:01,2026-01-17 04:38:01,12,1,3,14.5,84.67,75.2,6.83,12.3,FALSE,2026-01-17 04:26:01
BEH-311412,CUST-10835,DEV-85720148CCBA,fp-5dd0288643b248e9,172.160.81.227,United States,Metropolis,United States,Suburban,FALSE,2026-01-30 21:38:48,2026-01-30 21:50:48,12,1,3,14.5,62.07,75.2,2.24,19.58,FALSE,2026-01-30 21:38:48
BEH-311413,CUST-11109,DEV-86F86A8ADA51,fp-c100b293a9cb4f5d,97.188.254.150,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 03:13:55,2026-01-18 03:25:55,12,1,3,14.5,81.96,75.2,16.78,18.01,FALSE,2026-01-18 03:13:55
BEH-311414,CUST-10621,DEV-52FC71022AD3,fp-2b9e433140a640a5,27.229.185.233,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 20:04:42,2026-01-17 20:16:42,12,1,3,14.5,68.58,75.2,21.54,15.32,FALSE,2026-01-17 20:04:42
BEH-311415,CUST-10863,DEV-5095237AF84A,fp-7bf2e2b37bc04a52,215.90.10.228,United States,Metropolis,United States,Suburban,FALSE,2026-01-28 10:55:02,2026-01-28 11:07:02,12,1,3,14.5,82.89,75.2,20.8,14.6,FALSE,2026-01-28 10:55:02
BEH-311416,CUST-10156,DEV-E81B62865A27,fp-287b7535dcf64b38,69.107.97.170,United States,Metropolis,United States,Suburban,FALSE,2026-01-28 14:55:59,2026-01-28 15:07:59,12,1,3,14.5,80.3,75.2,7.05,1.87,FALSE,2026-01-28 14:55:59
BEH-311417,CUST-10973,DEV-E722EE98020E,fp-92e2865d2ae24b61,104.168.146.90,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 00:50:30,2026-01-20 01:02:30,12,1,3,14.5,65.28,75.2,0.16,22.48,FALSE,2026-01-20 00:50:30
BEH-311418,CUST-10991,DEV-1A9D7CFE168D,fp-7e0505b0dc6d40c9,150.23.1.162,United States,Metropolis,United States,Suburban,FALSE,2026-01-29 20:17:48,2026-01-29 20:29:48,12,1,3,14.5,77.57,75.2,22.41,12.06,FALSE,2026-01-29 20:17:48
BEH-311419,CUST-11541,DEV-43E895D91FFB,fp-f3d03ee917a84acc,138.76.79.62,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 10:39:50,2026-01-25 10:51:50,12,1,3,14.5,63.46,75.2,37.91,3.95,FALSE,2026-01-25 10:39:50
BEH-311420,CUST-11027,DEV-8246A210D142,fp-a22bc2fcc60d4e37,199.6.226.168,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 13:10:29,2026-01-18 13:22:29,12,1,3,14.5,61.85,75.2,10.27,24.07,FALSE,2026-01-18 13:10:29
BEH-311421,CUST-11164,DEV-1821DF8C206D,fp-5fe9e5b0392c48d6,198.22.96.48,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 08:19:24,2026-01-25 08:31:24,12,1,3,14.5,70.59,75.2,3.85,1.91,FALSE,2026-01-25 08:19:24
BEH-311422,CUST-11427,DEV-8A8D6DB318F5,fp-99eab20aa2ad4c74,175.3.39.107,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 08:17:43,2026-01-19 08:29:43,12,1,3,14.5,70.61,75.2,34.19,15.66,FALSE,2026-01-19 08:17:43
BEH-311423,CUST-10021,DEV-7B92B5D53258,fp-8eab8013f53c4aba,40.96.170.160,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 22:28:41,2026-01-16 22:40:41,12,1,3,14.5,60.37,75.2,38.39,9.66,FALSE,2026-01-16 22:28:41
BEH-311424,CUST-10359,DEV-EF44487355E9,fp-ed8752c18bd44e2b,118.83.147.136,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 16:01:43,2026-01-24 16:13:43,12,1,3,14.5,84.45,75.2,34.89,3.53,FALSE,2026-01-24 16:01:43
BEH-311425,CUST-10893,DEV-142181F13599,fp-7c510774bc1b4715,5.170.46.100,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 09:11:03,2026-01-26 09:23:03,12,1,3,14.5,82.71,75.2,3.48,23.94,FALSE,2026-01-26 09:11:03
BEH-311426,CUST-10543,DEV-8C65F2265298,fp-29d57ec7a5654c6e,184.197.187.226,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 10:30:26,2026-01-26 10:42:26,12,1,3,14.5,63.56,75.2,12.02,25.03,FALSE,2026-01-26 10:30:26
BEH-311427,CUST-10890,DEV-E2800C9AB753,fp-f37d11236e394b33,218.249.70.84,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 19:30:09,2026-01-26 19:42:09,12,1,3,14.5,66.16,75.2,13.43,0.13,FALSE,2026-01-26 19:30:09
BEH-311428,CUST-11695,DEV-AFE2074B9A88,fp-f6a3b7d47c344223,75.248.190.41,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 19:58:02,2026-01-21 20:10:02,12,1,3,14.5,61.82,75.2,13.02,2.97,FALSE,2026-01-21 19:58:02
BEH-311429,CUST-10627,DEV-EB27DFDBBE2F,fp-c29be0068fee471d,167.207.92.149,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 09:44:37,2026-01-27 09:56:37,12,1,3,14.5,82.56,75.2,8.32,17.51,FALSE,2026-01-27 09:44:37
BEH-311430,CUST-11983,DEV-B6CA854A3201,fp-ebda4895e33049f4,173.124.127.134,United States,Metropolis,United States,Suburban,FALSE,2026-01-31 12:12:44,2026-01-31 12:24:44,12,1,3,14.5,82.18,75.2,6.53,27.52,FALSE,2026-01-31 12:12:44
BEH-311431,CUST-11229,DEV-FEE3C93A8349,fp-c7d71f9ef8b44188,201.64.234.243,United States,Metropolis,United States,Suburban,FALSE,2026-01-30 22:26:25,2026-01-30 22:38:25,12,1,3,14.5,78.12,75.2,4.74,0.17,FALSE,2026-01-30 22:26:25
BEH-311432,CUST-10496,DEV-3FDE45BE2ADB,fp-34c80796354d474e,130.211.242.60,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 12:18:38,2026-01-24 12:30:38,12,1,3,14.5,70.28,75.2,13.05,25.72,FALSE,2026-01-24 12:18:38
BEH-311433,CUST-11490,DEV-7F50EA427990,fp-7f911da24df34e3c,136.55.176.71,United States,Metropolis,United States,Suburban,FALSE,2026-01-21 07:00:25,2026-01-21 07:12:25,12,1,3,14.5,73.78,75.2,17.87,14.08,FALSE,2026-01-21 07:00:25
BEH-311434,CUST-11602,DEV-076F630AEA3C,fp-7719a8c22a844bd6,140.77.241.187,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 16:58:07,2026-01-18 17:10:07,12,1,3,14.5,63.3,75.2,0.76,15.91,FALSE,2026-01-18 16:58:07
BEH-311435,CUST-11682,DEV-5C4057FA4B0D,fp-50fac482d5804761,7.7.185.210,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 04:15:14,2026-01-22 04:27:14,12,1,3,14.5,84.12,75.2,38.78,22.05,FALSE,2026-01-22 04:15:14
BEH-311436,CUST-11231,DEV-456912BC7AE7,fp-f95319d6b7284966,40.111.82.194,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 12:26:04,2026-01-22 12:38:04,12,1,3,14.5,67.46,75.2,29.29,0.04,FALSE,2026-01-22 12:26:04
BEH-311437,CUST-11728,DEV-9E52D56D76D2,fp-5916777206d74d6f,51.146.155.142,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 01:24:45,2026-01-19 01:36:45,12,1,3,14.5,74.53,75.2,6.28,32.52,FALSE,2026-01-19 01:24:45
BEH-311438,CUST-10890,DEV-E2800C9AB753,fp-d6b61658ab584a68,218.249.70.84,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 19:49:40,2026-01-17 20:01:40,12,1,3,14.5,68.99,75.2,23.14,15.08,FALSE,2026-01-17 19:49:40
BEH-311439,CUST-11748,DEV-174A53CCA851,fp-51f4e7a63d894345,47.227.252.247,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 09:35:24,2026-01-26 09:47:24,12,1,3,14.5,75.36,75.2,22.61,1.06,FALSE,2026-01-26 09:35:24
BEH-311440,CUST-10346,DEV-010913ED1DA6,fp-45c2e29494354d80,180.227.84.250,United States,Metropolis,United States,Suburban,FALSE,2026-01-26 15:21:34,2026-01-26 15:33:34,12,1,3,14.5,83.43,75.2,24.35,26.25,FALSE,2026-01-26 15:21:34
BEH-311441,CUST-10597,DEV-AED547068678,fp-20b2170c59604940,77.50.51.38,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 11:17:44,2026-01-19 11:29:44,12,1,3,14.5,67.24,75.2,36.0,6.66,FALSE,2026-01-19 11:17:44
BEH-311442,CUST-10589,DEV-F6D1591170FD,fp-21e0baec9cc34dfb,53.122.13.75,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 06:44:44,2026-01-25 06:56:44,12,1,3,14.5,77.78,75.2,5.59,4.88,FALSE,2026-01-25 06:44:44
BEH-311443,CUST-10901,DEV-39A4C3AF81BD,fp-d0615013e4c84717,23.91.178.170,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 01:42:28,2026-01-24 01:54:28,12,1,3,14.5,71.72,75.2,37.04,24.9,FALSE,2026-01-24 01:42:28
BEH-311444,CUST-11266,DEV-D4CE212FDF0B,fp-e8a9a7834e7d461f,57.119.197.11,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 11:03:18,2026-01-22 11:15:18,12,1,3,14.5,74.34,75.2,17.65,21.07,FALSE,2026-01-22 11:03:18
BEH-311445,CUST-10049,DEV-BEBCFCBF560B,fp-77eb1933f1ac4d99,22.11.122.209,United States,Metropolis,United States,Suburban,FALSE,2026-01-22 23:25:47,2026-01-22 23:37:47,12,1,3,14.5,63.44,75.2,25.08,24.32,FALSE,2026-01-22 23:25:47
BEH-311446,CUST-10790,DEV-3FDE45BE2ADB,fp-f3ef3f4e9a1a482c,108.249.113.98,United States,Metropolis,United States,Suburban,FALSE,2026-01-29 21:27:00,2026-01-29 21:39:00,12,1,3,14.5,84.15,75.2,4.41,32.66,FALSE,2026-01-29 21:27:00
BEH-311447,CUST-11515,DEV-33408808F497,fp-15611e64b8724f68,72.95.25.80,United States,Metropolis,United States,Suburban,FALSE,2026-02-01 02:55:39,2026-02-01 03:07:39,12,1,3,14.5,82.4,75.2,6.33,3.19,FALSE,2026-02-01 02:55:39
BEH-311448,CUST-11693,DEV-38DFCA52953D,fp-ed89399450194776,133.189.242.73,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 06:22:46,2026-01-18 06:34:46,12,1,3,14.5,76.53,75.2,18.01,19.44,FALSE,2026-01-18 06:22:46
BEH-311449,CUST-10376,DEV-A82BEB5A5262,fp-a710dbd0f93c4710,104.249.160.31,United States,Metropolis,United States,Suburban,FALSE,2026-01-17 23:53:11,2026-01-18 00:05:11,12,1,3,14.5,73.72,75.2,14.04,29.11,FALSE,2026-01-17 23:53:11
BEH-311450,CUST-10600,DEV-311AFFA056FC,fp-821f2f666e3a4e7c,38.17.230.142,United States,Metropolis,United States,Suburban,FALSE,2026-01-16 21:55:14,2026-01-16 22:07:14,12,1,3,14.5,63.17,75.2,37.89,9.24,FALSE,2026-01-16 21:55:14
BEH-311451,CUST-11533,DEV-103DF0886489,fp-8521ca82a6564208,93.122.247.233,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 15:29:49,2026-01-19 15:41:49,12,1,3,14.5,84.2,75.2,12.33,27.79,FALSE,2026-01-19 15:29:49
BEH-311452,CUST-10966,DEV-170080A3D4E5,fp-40d53980aeec442d,108.141.98.14,United States,Metropolis,United States,Suburban,FALSE,2026-01-18 05:24:17,2026-01-18 05:36:17,12,1,3,14.5,69.59,75.2,17.81,18.23,FALSE,2026-01-18 05:24:17
BEH-311453,CUST-11138,DEV-093DCE6D410F,fp-1258957a89bd45d0,151.25.188.113,United States,Metropolis,United States,Suburban,FALSE,2026-01-28 20:16:29,2026-01-28 20:28:29,12,1,3,14.5,66.83,75.2,14.09,15.41,FALSE,2026-01-28 20:16:29
BEH-311454,CUST-11193,DEV-ECAAE875FC85,fp-914c3eb58e204c32,56.200.4.123,United States,Metropolis,United States,Suburban,FALSE,2026-01-20 13:17:27,2026-01-20 13:29:27,12,1,3,14.5,71.75,75.2,20.54,15.22,FALSE,2026-01-20 13:17:27
BEH-311455,CUST-10961,DEV-5827B4808079,fp-568e2e29fa4f4126,121.158.160.146,United States,Metropolis,United States,Suburban,FALSE,2026-02-01 08:45:28,2026-02-01 08:57:28,12,1,3,14.5,76.73,75.2,28.2,31.98,FALSE,2026-02-01 08:45:28
BEH-311456,CUST-11918,DEV-F3375C7F1B82,fp-a5d99e6877ce4553,15.55.129.2,United States,Metropolis,United States,Suburban,FALSE,2026-01-31 12:27:05,2026-01-31 12:39:05,12,1,3,14.5,69.4,75.2,19.28,27.3,FALSE,2026-01-31 12:27:05
BEH-311457,CUST-11934,DEV-30FCF6B0FE91,fp-9b7cd70adc7144ca,200.170.4.59,United States,Metropolis,United States,Suburban,FALSE,2026-01-24 02:52:31,2026-01-24 03:04:31,12,1,3,14.5,75.84,75.2,27.42,4.03,FALSE,2026-01-24 02:52:31
BEH-311458,CUST-11838,DEV-183D43E34E9E,fp-84864ee266d04856,212.154.192.179,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 03:43:23,2026-01-27 03:55:23,12,1,3,14.5,60.36,75.2,32.48,18.48,FALSE,2026-01-27 03:43:23
BEH-311459,CUST-10399,DEV-8130CDF8AF9E,fp-8a818b7837f94176,137.206.17.104,United States,Metropolis,United States,Suburban,FALSE,2026-01-27 22:19:16,2026-01-27 22:31:16,12,1,3,14.5,83.07,75.2,38.88,23.95,FALSE,2026-01-27 22:19:16
BEH-311460,CUST-11451,DEV-EE30104A87BD,fp-7e12b13401da42c8,157.85.102.155,United States,Metropolis,United States,Suburban,FALSE,2026-01-23 23:20:55,2026-01-23 23:32:55,12,1,3,14.5,79.48,75.2,15.64,0.26,FALSE,2026-01-23 23:20:55
BEH-311461,CUST-10700,DEV-908E3FA30C42,fp-aaf9a6494dc1445c,178.214.117.155,United States,Metropolis,United States,Suburban,FALSE,2026-01-31 01:51:33,2026-01-31 02:03:33,12,1,3,14.5,72.6,75.2,39.51,26.31,FALSE,2026-01-31 01:51:33
BEH-311462,CUST-10889,DEV-0B9F0A9B3ADB,fp-cb04a22d11eb4f74,92.110.63.93,United States,Metropolis,United States,Suburban,FALSE,2026-01-29 09:31:43,2026-01-29 09:43:43,12,1,3,14.5,80.52,75.2,24.91,29.45,FALSE,2026-01-29 09:31:43
BEH-311463,CUST-10084,DEV-25F89AB953F2,fp-a16c1961190b46d3,196.113.80.184,United States,Metropolis,United States,Suburban,FALSE,2026-01-28 17:52:06,2026-01-28 18:04:06,12,1,3,14.5,78.82,75.2,20.46,29.37,FALSE,2026-01-28 17:52:06
BEH-311464,CUST-11926,DEV-EA0FA4B3BB26,fp-10030550954a4d97,208.52.188.221,United States,Metropolis,United States,Suburban,FALSE,2026-01-25 01:21:01,2026-01-25 01:33:01,12,1,3,14.5,72.79,75.2,5.87,13.86,FALSE,2026-01-25 01:21:01
BEH-311465,CUST-11124,DEV-F0295A9E0ADC,fp-8f55a1efd9c94499,162.179.49.72,United States,Metropolis,United States,Suburban,FALSE,2026-01-19 19:37:05,2026-01-19 19:49:05,12,1,3,14.5,66.06,75.2,9.55,11.49,FALSE,2026-01-19 19:37:05
BEH-311466,CUST-10645,DEV-57CAF924FF4F,fp-8fca1274434d40d4,212.101.78.148,United States,Metropolis,United States,Suburban,FALSE,2026-01-28 09:45:00,2026-01-28 09:57:00,12,1,3,14.5,82.97,75.2,5.68,10.27,FALSE,2026-01-28 09:45:00
BEH-311467,CUST-11723,DEV-FEBAE13B6C75,fp-73308bb867a24aa7,186.2.192.124,United States,Metropolis,United States,Suburban,FALSE,2026-01-29 01:14:03,2026-01-29 01:26:03,12,1,3,14.5,70.98,75.2,29.11,3.31,FALSE,2026-01-29 01:14:03
BEH-311468,CUST-10655,DEV-64CD877F15F1,fp-61dd004af388424a,102.42.61.247,United States,Metropolis,United States,Suburban,FALSE,2026-01-31 00:17:32,2026-01-31 00:29:32,12,1,3,14.5,71.02,75.2,7.05,25.15,FALSE,2026-01-31 00:17:32
