device_id,device_fingerprint,device_type,operating_system,browser,first_seen,last_seen,associated_customers_count,device_risk_score,is_blacklisted,created_at
DEV-B2FFE5096341,fp-29dd815dec0a4d0f,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.19,FALSE,2024-06-01 00:00:00
DEV-4BFD15E1046C,fp-f9b79ed1c0164666,Mobile,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,35.0,FALSE,2024-06-01 00:00:00
DEV-E079CD051930,fp-af3bbb1ebbc5434f,Mobile,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.44,FALSE,2024-06-01 00:00:00
DEV-1E08F38F2F2A,fp-04405f372b87449e,Mobile,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,21.26,FALSE,2024-06-01 00:00:00
DEV-0397AFDE42BF,fp-31f6ba0fb1314f4c,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.15,FALSE,2024-06-01 00:00:00
DEV-84C9AB9AD6A1,fp-79495d7517724b52,Desktop,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,44.13,FALSE,2024-06-01 00:00:00
DEV-4C965421154B,fp-0f975a5ef3034206,Desktop,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.45,FALSE,2024-06-01 00:00:00
DEV-7D543AB03EE9,fp-6b7f32223a814361,Mobile,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,12.85,FALSE,2024-06-01 00:00:00
DEV-82638A6E41E0,fp-fa9f00e4806b41f2,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,44.19,FALSE,2024-06-01 00:00:00
DEV-294D619DF0D8,fp-6008323573624197,Mobile,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,26.3,FALSE,2024-06-01 00:00:00
DEV-85720148CCBA,fp-1f6cb13ebc22459e,Tablet,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,33.7,FALSE,2024-06-01 00:00:00
DEV-3D981AB84BF0,fp-3eb0aaccaaaa44c3,Tablet,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.73,FALSE,2024-06-01 00:00:00
DEV-BADD7B98B931,fp-f48cb4a0b992466e,Tablet,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,29.34,FALSE,2024-06-01 00:00:00
DEV-542D7C8A5C6A,fp-9b0185c4ae0344c3,Desktop,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.83,FALSE,2024-06-01 00:00:00
DEV-7D490684C6D2,fp-6f1e33b8425b452e,Tablet,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,14.01,FALSE,2024-06-01 00:00:00
DEV-913C10559EE6,fp-ac813f9cf148429b,Tablet,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.87,FALSE,2024-06-01 00:00:00
DEV-40484B7D9514,fp-b286b45e3a77408b,Desktop,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,5.8,FALSE,2024-06-01 00:00:00
DEV-DDF64B572F95,fp-080c0f644fa14d03,Tablet,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,16.46,FALSE,2024-06-01 00:00:00
DEV-2656C8C199E3,fp-be8cef1872b34ca0,Desktop,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,37.17,FALSE,2024-06-01 00:00:00
DEV-51AC05A34498,fp-eadfbcb75f2a4c8d,Mobile,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,1.36,FALSE,2024-06-01 00:00:00
DEV-2812D0FACBC5,fp-570e66c2aef440cc,Desktop,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,38.97,FALSE,2024-06-01 00:00:00
DEV-BCEC8DC2C3F2,fp-2cc22c42e7d144d2,Mobile,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.51,FALSE,2024-06-01 00:00:00
DEV-C75983C08D27,fp-762b026de11543d0,Desktop,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,12.68,FALSE,2024-06-01 00:00:00
DEV-89B3FEA0BFFD,fp-e9a71d67c0c84dbf,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,21.26,FALSE,2024-06-01 00:00:00
DEV-4C0642F834AE,fp-53c74e46ef7640cb,Tablet,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.29,FALSE,2024-06-01 00:00:00
DEV-52BA87494490,fp-9f31dfd00da44edc,Tablet,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,24.39,FALSE,2024-06-01 00:00:00
DEV-3314B417F2FB,fp-731167306f8f4c33,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.69,FALSE,2024-06-01 00:00:00
DEV-513B269ADF0D,fp-4e897a7fdfde4287,Desktop,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.03,FALSE,2024-06-01 00:00:00
DEV-0F96A5A25AD8,fp-ee8e98eb69064073,Mobile,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,21.0,FALSE,2024-06-01 00:00:00
DEV-1CCDC75F7ABD,fp-01edb40188d34cc3,Mobile,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,20.08,FALSE,2024-06-01 00:00:00
DEV-894842F97BCB,fp-a0bcd03d209245a2,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,14.8,FALSE,2024-06-01 00:00:00
DEV-E4E555BA8A5E,fp-35f72ea08f7e4196,Tablet,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.03,FALSE,2024-06-01 00:00:00
DEV-EC871F088AB2,fp-60c33d1d86794d04,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,13.33,FALSE,2024-06-01 00:00:00
DEV-4077BF977992,fp-07d23e1b78194bfb,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,9.75,FALSE,2024-06-01 00:00:00
DEV-5A5F060F25A0,fp-d3493822f03e45cc,Tablet,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,7.64,FALSE,2024-06-01 00:00:00
DEV-444C1055B8BD,fp-ea200fa45e90494a,Mobile,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,40.12,FALSE,2024-06-01 00:00:00
DEV-60FA45EFEB71,fp-f69e4722ff9d44ac,Mobile,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,41.74,FALSE,2024-06-01 00:00:00
DEV-F5423AEB14CA,fp-09b095e9ad4b426e,Tablet,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.69,FALSE,2024-06-01 00:00:00
DEV-42216A860756,fp-08ebd4dfb78047b5,Tablet,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,31.37,FALSE,2024-06-01 00:00:00
DEV-94D846B348D5,fp-066bfaafce974d7a,Tablet,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,12.23,FALSE,2024-06-01 00:00:00
DEV-456912BC7AE7,fp-28671561bff34e07,Mobile,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,36.78,FALSE,2024-06-01 00:00:00
DEV-172E933B7D78,fp-e6b01a3480344a49,Mobile,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.17,FALSE,2024-06-01 00:00:00
DEV-37D58528778F,fp-88c4e1efc73c4ca6,Mobile,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,39.91,FALSE,2024-06-01 00:00:00
DEV-E638BC390B62,fp-0aab23ee1d214090,Desktop,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,7.74,FALSE,2024-06-01 00:00:00
DEV-E15F8A1220A4,fp-d179e26fe1c24f51,Tablet,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,42.89,FALSE,2024-06-01 00:00:00
DEV-C3849F6A2399,fp-ad0498cc939a447d,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,13.25,FALSE,2024-06-01 00:00:00
DEV-3122A7136CD4,fp-dbc64d6305e54b3c,Desktop,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.56,FALSE,2024-06-01 00:00:00
DEV-39EF383503EC,fp-f286af4d7fc244d6,Tablet,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,5.13,FALSE,2024-06-01 00:00:00
DEV-96CFFB5DCB2F,fp-981d8b6fe9ef4d46,Mobile,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,20.82,FALSE,2024-06-01 00:00:00
DEV-B761A2EE54F8,fp-b8c2969aa971495d,Desktop,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.98,FALSE,2024-06-01 00:00:00
DEV-09478B2F7E9A,fp-dcede3ed3ad14642,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,44.11,FALSE,2024-06-01 00:00:00
DEV-DBC22F3A7188,fp-501d9c09e1d940ce,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,29.5,FALSE,2024-06-01 00:00:00
DEV-3E714C110594,fp-c9734a64b5a9405d,Desktop,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,42.52,FALSE,2024-06-01 00:00:00
DEV-908E3FA30C42,fp-f27c9a784ee3433d,Desktop,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,24.07,FALSE,2024-06-01 00:00:00
DEV-A41535C76424,fp-9e01768768fa4fe1,Tablet,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,24.94,FALSE,2024-06-01 00:00:00
DEV-9170B8A9119C,fp-d142dab0c2494e20,Desktop,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,26.98,FALSE,2024-06-01 00:00:00
DEV-9F5429BF41B1,fp-4d231e6c84d24e17,Mobile,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,14.73,FALSE,2024-06-01 00:00:00
DEV-1FF69345E5D8,fp-e5451c5116d3453d,Desktop,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,34.0,FALSE,2024-06-01 00:00:00
DEV-734EBEB3ADD3,fp-321627c874424b9a,Desktop,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,15.78,FALSE,2024-06-01 00:00:00
DEV-47A535F24113,fp-85a131b9c4ab40db,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,3.65,FALSE,2024-06-01 00:00:00
DEV-A204D0C6EECF,fp-12c531054e86495e,Mobile,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.58,FALSE,2024-06-01 00:00:00
DEV-8E3A14D42FFF,fp-41ea53ff1d404d2e,Desktop,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.92,FALSE,2024-06-01 00:00:00
DEV-4AC934637D05,fp-ad172a119b2047f6,Desktop,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,40.71,FALSE,2024-06-01 00:00:00
DEV-EACAEE42BB16,fp-b7aba64cdf3a448d,Desktop,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,15.81,FALSE,2024-06-01 00:00:00
DEV-9F5F20619346,fp-0502997750a349c1,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.46,FALSE,2024-06-01 00:00:00
DEV-06A3D71F67ED,fp-b10f3ad3f8924857,Mobile,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,26.09,FALSE,2024-06-01 00:00:00
DEV-84B30F393955,fp-8109840b2a124dc4,Tablet,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,7.66,FALSE,2024-06-01 00:00:00
DEV-A4A4AA348BD2,fp-9797de8a2c6d40c5,Tablet,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,27.39,FALSE,2024-06-01 00:00:00
DEV-D6EA04E454F7,fp-398a8bf598be4058,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,15.54,FALSE,2024-06-01 00:00:00
DEV-349511AB2A8F,fp-b0b8ec714e80490e,Mobile,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,2.85,FALSE,2024-06-01 00:00:00
DEV-B2088E075C70,fp-f390d39e18614d1f,Tablet,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,42.72,FALSE,2024-06-01 00:00:00
DEV-2DD95D67F433,fp-5a1e1dd831184ff7,Mobile,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,43.37,FALSE,2024-06-01 00:00:00
DEV-0378093D28DD,fp-d0081ac0102e45c1,Tablet,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,40.31,FALSE,2024-06-01 00:00:00
DEV-F3A2E0224865,fp-d0f95b41dcd0490a,Desktop,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,4.75,FALSE,2024-06-01 00:00:00
DEV-E722EE98020E,fp-4ae1ab0a34004fbe,Mobile,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,16.18,FALSE,2024-06-01 00:00:00
DEV-72C7B8988231,fp-b24667d505884d32,Desktop,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,9.4,FALSE,2024-06-01 00:00:00
DEV-170080A3D4E5,fp-0d431ac165994571,Tablet,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,5.99,FALSE,2024-06-01 00:00:00
DEV-41371814FE56,fp-3c11b26c0e2c4e19,Tablet,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,38.05,FALSE,2024-06-01 00:00:00
DEV-89B7FD082054,fp-94dafc9839734d12,Mobile,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,24.39,FALSE,2024-06-01 00:00:00
DEV-5089BD573A18,fp-f0ac5baebac54a34,Desktop,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,5.87,FALSE,2024-06-01 00:00:00
DEV-23D01476E034,fp-e82edf8006964922,Desktop,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,7.44,FALSE,2024-06-01 00:00:00
DEV-F6C89B9473E2,fp-c5ee6d42daa84afe,Tablet,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.75,FALSE,2024-06-01 00:00:00
DEV-64006EA5F803,fp-f0f25da2d2f049e3,Desktop,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.69,FALSE,2024-06-01 00:00:00
DEV-EEA877A71F72,fp-d2cffd4d6d97490d,Mobile,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,44.44,FALSE,2024-06-01 00:00:00
DEV-BAFC912CF340,fp-49dd06eb56b2420c,Tablet,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,41.66,FALSE,2024-06-01 00:00:00
DEV-9583336480F7,fp-e1fd69efe6b742de,Mobile,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,40.4,FALSE,2024-06-01 00:00:00
DEV-5A8C46730A9F,fp-06ffb819d2a7482e,Mobile,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,33.79,FALSE,2024-06-01 00:00:00
DEV-C619CC905F78,fp-b833a62bc1844208,Tablet,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,36.8,FALSE,2024-06-01 00:00:00
DEV-52FC71022AD3,fp-927b0be580324649,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,14.5,FALSE,2024-06-01 00:00:00
DEV-56E58C9A691D,fp-ce69d70ad130446f,Desktop,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,18.42,FALSE,2024-06-01 00:00:00
DEV-166D23315402,fp-e7d4504530894a51,Desktop,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.93,FALSE,2024-06-01 00:00:00
DEV-707B83C2DC43,fp-c9f184e500f34860,Mobile,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,18.76,FALSE,2024-06-01 00:00:00
DEV-0A7FFE537012,fp-43c3c157ed23483b,Desktop,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,13.29,FALSE,2024-06-01 00:00:00
DEV-CCFA5B8DE2C2,fp-aadeac6f9d434ae8,Desktop,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,42.61,FALSE,2024-06-01 00:00:00
DEV-B2DE63C801CB,fp-7ff836b0b49044b2,Mobile,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,0.25,FALSE,2024-06-01 00:00:00
DEV-54D211D64D2F,fp-639012eae65248b0,Desktop,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,41.05,FALSE,2024-06-01 00:00:00
DEV-83C1C2624160,fp-9f3176098aec45f1,Tablet,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.59,FALSE,2024-06-01 00:00:00
DEV-B6CA854A3201,fp-7c23125cb3c34e4a,Desktop,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,20.28,FALSE,2024-06-01 00:00:00
DEV-727AF09FBABC,fp-23a5454447da4e18,Desktop,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.15,FALSE,2024-06-01 00:00:00
DEV-C688A4F2D6E0,fp-2ec6dff180c74f1f,Mobile,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,35.25,FALSE,2024-06-01 00:00:00
DEV-9C3D82959A86,fp-c96448cface84568,Mobile,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,1.59,FALSE,2024-06-01 00:00:00
DEV-143B59CF3A96,fp-e96b9c08325d4602,Desktop,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.6,FALSE,2024-06-01 00:00:00
DEV-FA2213FC673C,fp-60ee2dd41f194972,Mobile,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,0.77,FALSE,2024-06-01 00:00:00
DEV-064636A29725,fp-1d52e4dc057a4070,Mobile,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,13.14,FALSE,2024-06-01 00:00:00
DEV-D92B308F06D9,fp-250504b0a5c4402b,Mobile,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.38,FALSE,2024-06-01 00:00:00
DEV-2E3C3588F41B,fp-4fe086435d8f4ac4,Tablet,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,19.94,FALSE,2024-06-01 00:00:00
DEV-DB380F9D1C3A,fp-6f91161213a5440f,Mobile,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,15.3,FALSE,2024-06-01 00:00:00
DEV-AD67838945A2,fp-1d4ddb3160ed4606,Desktop,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.55,FALSE,2024-06-01 00:00:00
DEV-C7F0D4417D72,fp-3f03e016e4b045ac,Tablet,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.73,FALSE,2024-06-01 00:00:00
DEV-8AA4AC5B74E8,fp-cc3142b3de7443dc,Mobile,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,32.06,FALSE,2024-06-01 00:00:00
DEV-2732F418B2EE,fp-0d46530a434d4cca,Tablet,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.3,FALSE,2024-06-01 00:00:00
DEV-57C200FC3319,fp-4017597c1eff47f2,Tablet,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,30.23,FALSE,2024-06-01 00:00:00
DEV-C49EB67505E1,fp-c24f3c40e2704d3e,Desktop,Windows,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,36.35,FALSE,2024-06-01 00:00:00
DEV-1016C6BACD0C,fp-4a41578350c94de6,Tablet,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,31.13,FALSE,2024-06-01 00:00:00
DEV-462C053F415F,fp-a45d71867e00477f,Tablet,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,38.39,FALSE,2024-06-01 00:00:00
DEV-5583FEA41ECB,fp-9b2fd26357524238,Tablet,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,23.48,FALSE,2024-06-01 00:00:00
DEV-D9637D984974,fp-087387658af7413b,Mobile,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,36.33,FALSE,2024-06-01 00:00:00
DEV-3A7D8FC55A3E,fp-e3a3ebdd01294233,Tablet,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,12.12,FALSE,2024-06-01 00:00:00
DEV-2A1856E5C349,fp-2d0eef78a7f3422c,Mobile,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.33,FALSE,2024-06-01 00:00:00
DEV-EA0FA4B3BB26,fp-db73a79d507c4dd0,Mobile,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.13,FALSE,2024-06-01 00:00:00
DEV-0DFB7A70C23E,fp-1030935052044313,Desktop,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.89,FALSE,2024-06-01 00:00:00
DEV-0B9F0A9B3ADB,fp-227c90e153704fd0,Desktop,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,43.64,FALSE,2024-06-01 00:00:00
DEV-7B92B5D53258,fp-4ba9da40244a401b,Desktop,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.04,FALSE,2024-06-01 00:00:00
DEV-70D69DCFBED2,fp-eced260975c74489,Desktop,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,24.0,FALSE,2024-06-01 00:00:00
DEV-980F309345D0,fp-e74b0ce178c2423e,Desktop,Windows,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,26.74,FALSE,2024-06-01 00:00:00
DEV-E27238B6BDC5,fp-25fe61c3877d4fd7,Tablet,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,35.5,FALSE,2024-06-01 00:00:00
DEV-2FB3A85BB286,fp-44aeffbe219445bf,Mobile,iOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,38.04,FALSE,2024-06-01 00:00:00
DEV-F7A1EBE40665,fp-1bd8fc3593a84668,Mobile,MacOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,2.76,FALSE,2024-06-01 00:00:00
DEV-CBE41E8ACB06,fp-bd4781eb6de14770,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,14.06,FALSE,2024-06-01 00:00:00
DEV-B94558FF2323,fp-e1c0f58caf4a468f,Tablet,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,17.18,FALSE,2024-06-01 00:00:00
DEV-004D06BD945E,fp-3cc72e443d3f452b,Desktop,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,43.52,FALSE,2024-06-01 00:00:00
DEV-DFB95EB7B539,fp-514ba0909b8a4cf2,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,20.35,FALSE,2024-06-01 00:00:00
DEV-0DF366DCA3D5,fp-d407ebe2bd3c43fb,Mobile,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,12.6,FALSE,2024-06-01 00:00:00
DEV-7EDC6460E313,fp-2a01b28b1e1a4d02,Mobile,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,39.88,FALSE,2024-06-01 00:00:00
DEV-E1162160B87E,fp-c7b11dad42c44e36,Desktop,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.49,FALSE,2024-06-01 00:00:00
DEV-3D41712AC9AF,fp-cc2ac4eef8b5426d,Mobile,iOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,25.73,FALSE,2024-06-01 00:00:00
DEV-F11C81549EC5,fp-41685087a63a4a36,Tablet,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,36.26,FALSE,2024-06-01 00:00:00
DEV-FF9B665745AA,fp-82cfe57a1d004950,Desktop,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,28.46,FALSE,2024-06-01 00:00:00
DEV-4C389529B4B5,fp-f046de0e7b46453d,Mobile,Android,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,40.9,FALSE,2024-06-01 00:00:00
DEV-E4919F130055,fp-efcab0f549ce4d7f,Tablet,Android,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,36.66,FALSE,2024-06-01 00:00:00
DEV-1D5E5666DAFE,fp-2b4d60aa4bfd4a22,Desktop,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.07,FALSE,2024-06-01 00:00:00
DEV-311AFFA056FC,fp-a83fc08cc8334725,Tablet,Windows,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,37.01,FALSE,2024-06-01 00:00:00
DEV-5AB2EC7C941F,fp-a5e80a168c83483f,Desktop,MacOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,22.2,FALSE,2024-06-01 00:00:00
DEV-2A671E5F860C,fp-f24895f576b94541,Mobile,MacOS,Chrome,2024-06-01 00:00:00,2026-05-30 00:00:00,1,43.42,FALSE,2024-06-01 00:00:00
DEV-8F53E2F5ECD3,fp-fcc601913e774649,Tablet,Android,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,10.55,FALSE,2024-06-01 00:00:00
DEV-EC3DAA10E7AC,fp-8896c191496a4ca0,Desktop,iOS,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.97,FALSE,2024-06-01 00:00:00
DEV-C8CD3B837723,fp-d9bda9e09607464c,Desktop,Windows,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,8.75,FALSE,2024-06-01 00:00:00
DEV-ECAAE875FC85,fp-5a0e9ca88a994c4c,Tablet,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,39.95,FALSE,2024-06-01 00:00:00
DEV-AB7061DD01AC,fp-1b2e0a9b66424891,Tablet,MacOS,Safari,2024-06-01 00:00:00,2026-05-30 00:00:00,1,43.84,FALSE,2024-06-01 00:00:00
DEV-3C24B06FB30D,fp-bc955cc12f9545b3,Tablet,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,43.96,FALSE,2024-06-01 00:00:00
DEV-B97573F506BD,fp-37f3e28add334d53,Tablet,Android,Firefox,2024-06-01 00:00:00,2026-05-30 00:00:00,1,6.14,FALSE,2024-06-01 00:00:00
DEV-5733FD2E7882,fp-d8009b427c654996,Desktop,iOS,Edge,2024-06-01 00:00:00,2026-05-30 00:00:00,1,44.17,FALSE,2024-06-01 00:00:00
