customer_beneficiary_id,customer_id,beneficiary_id,first_transaction_date,last_transaction_date,relationship_risk_score
CBEN_6d0ec76be978419da8f12e141adafba8,CUST_1f0759baf1244146b5b553334cd0caa5,BENE_cd5dca5d43d74d98bab29c6e6b3c16d6,2025-10-01 22:06:25.236561,2026-05-09 22:06:25.236561,34.75
CBEN_bec698637f864229877be05907e315e1,CUST_628f198feb394d5ca608f0bd8de6424b,BENE_442d72b5bb234cf58059aaa208189b1f,2025-07-24 22:06:25.236561,2026-04-13 22:06:25.236561,20.0
CBEN_da420accde1144008ed3bd9c8781ad87,CUST_ba9bda73881741cfa1e51f9b26dd586f,BENE_b86652da52144d2693946ecf4a10cfcd,2025-10-21 22:06:25.236561,2026-04-30 22:06:25.236561,9.12
CBEN_92c23070d4cb4c0886340aca83c0aee7,CUST_262028a0a7954ee3943dd983598204f1,BENE_0fd6ca6fd5f146e49e95c38951261594,2026-01-23 22:06:25.236561,2026-04-14 22:06:25.236561,6.3
CBEN_ae9fccfeaee54bb4a198ebd1f238e7cd,CUST_96e93fb9e160457280c95617f0380539,BENE_77bbcef309b0425e80db3f089c79e5f2,2026-03-15 22:06:25.236561,2026-06-07 22:06:25.236561,38.46
CBEN_d8a9f3ab31ef4208ae2a7809d14a4419,CUST_b3ef6bbed5ac461cbc0a45ef342a5c8b,BENE_56f920db73c943d682c19bbd2961cc69,2025-10-15 22:06:25.236561,2026-04-23 22:06:25.236561,33.95
CBEN_1f7b9dd8091045699b82739b584c2443,CUST_f49ffbcba8ce4071b57e65f42379d8ca,BENE_47eb810b0f0644e69eade4a4f6d3e58e,2025-08-09 22:06:25.236561,2026-04-28 22:06:25.236561,22.59
CBEN_afa8bd98276a4dc1b1bfd53154b54dce,CUST_e0c3853f33b248ebbf0665f5bd1089c6,BENE_1ba4f3fd6e67420f904986b4dcdd7cd5,2025-05-17 22:06:25.236561,2026-06-01 22:06:25.236561,14.85
CBEN_c66e466eef5c4e8590d6ee0db9c9efe8,CUST_ba753dc58e284316a1857682d972a9e9,BENE_f58a668aea604c3988bc166fe8cddcf0,2026-01-31 22:06:25.236561,2026-04-29 22:06:25.236561,2.81
CBEN_a8dbaaf38fa94078878a396256417587,CUST_4a664587578e42cfbf3317231d501c34,BENE_8ae835062e4045ccb09fda3ce6bb6741,2025-07-25 22:06:25.236561,2026-04-27 22:06:25.236561,47.02
CBEN_d6a5bf00b24a4f488b8373c07688a3ef,CUST_56d9e204913e4f14b0270f43f0a51bb6,BENE_c24e352005d04bbdbc8adc425ac74cac,2025-12-24 22:06:25.236561,2026-04-11 22:06:25.236561,14.26
CBEN_4c711d6f3ed945f0b8e79d41ec1b1ee2,CUST_c57878101b8c4a45afa69cfb24f3d979,BENE_4d193d4618eb439da1dc40288a362ced,2026-01-27 22:06:25.236561,2026-06-08 22:06:25.236561,35.87
CBEN_2a0edd95650c41239b65e1b3fcbde01b,CUST_d846bdc5ff154580abc1f22973325e1e,BENE_a4b9cb096a7e43e69452ff2c30a452a9,2025-07-03 22:06:25.236561,2026-05-10 22:06:25.236561,42.4
CBEN_5f25dd42268e4f3181446a92c5eb1864,CUST_0a9575dd0398495096bb40a6902561cc,BENE_454d81f33b4b481baaf5c97e56408db0,2026-01-12 22:06:25.236561,2026-06-04 22:06:25.236561,46.22
CBEN_f757f002fac649529dbd649c2601f9b9,CUST_99dc786d4d5048088dfe06da8fa88895,BENE_fcb874314e6f4fae83389ca9bd417023,2026-03-27 22:06:25.236561,2026-05-22 22:06:25.236561,41.73
CBEN_4a505727a200442b84515595c877c33f,CUST_f2c254fc66eb49b58d9ec5940c4d280b,BENE_341be8d745ff4a43af2c4b73f94bc214,2025-09-03 22:06:25.236561,2026-05-13 22:06:25.236561,26.25
CBEN_9ed3df00d34045869f0c4b27278fb7a5,CUST_6480e70deb724ec5806cad326e916b96,BENE_344ebc717d204e428fb1d90984ac0232,2025-08-12 22:06:25.236561,2026-04-28 22:06:25.236561,39.56
CBEN_8cb15e025573487287dd8691dc971660,CUST_b669a52f18a04ef3aa5d826d5f257b2e,BENE_84811d67fdc6482795f9b3428fe3ea6f,2025-05-07 22:06:25.236561,2026-04-18 22:06:25.236561,35.88
CBEN_7bb0538389df443eb92d4fb29a841a03,CUST_408a8b2030d44f03809eccc9222fa272,BENE_2a947c41fe26443a91885c29e8c17058,2025-06-29 22:06:25.236561,2026-06-01 22:06:25.236561,39.97
CBEN_44858236b1b040608ee5c4070244c2d5,CUST_408a8b2030d44f03809eccc9222fa272,BENE_62ce4daf06ba488da5e217fb22f28de5,2025-06-02 22:06:25.236561,2026-05-15 22:06:25.236561,7.08
CBEN_30ce7bc7d45a428c9041d4cc8c912da3,CUST_8a324047be0d42e59d5719a591320602,BENE_ebd5daf3d2d0478891231800e86cb305,2026-02-28 22:06:25.236561,2026-05-12 22:06:25.236561,24.17
CBEN_42f7ec0ef8f94eca96601228b24d6e0b,CUST_1b5997ada0924e7e8535f7d7407c9a58,BENE_d7009a26e7de47318fa6c7a9c45eb242,2026-01-25 22:06:25.236561,2026-05-24 22:06:25.236561,2.04
CBEN_f81f918fdf364521aa26da805bae3531,CUST_447fadf7631440b1aec7470cee93b9f9,BENE_28a2f7bbe6944539a23d00ef64f8ebef,2025-09-23 22:06:25.236561,2026-04-25 22:06:25.236561,17.15
CBEN_62438f42c9e74e10b39ea9ee41a74e3b,CUST_5ced62523f9f49619cd73af4b0d65967,BENE_e119c7f6521140248c018ec650f45b3d,2025-12-16 22:06:25.236561,2026-04-13 22:06:25.236561,19.86
CBEN_7539bc073a9c41f7a5de24e39ba8c7f6,CUST_424d9f2f5d484fefab0edf4ed6c9f0fb,BENE_2be91b670d4844d08bad456c6767c0ce,2025-10-06 22:06:25.236561,2026-05-01 22:06:25.236561,30.46
CBEN_c60fbe4958f949fb811dabe64814842f,CUST_9bb070c244b34eeab3689d000bf58e4c,BENE_15ac8382e5ec42c88aeebd81f345169a,2026-04-09 22:06:25.236561,2026-04-22 22:06:25.236561,37.15
CBEN_d41e408d9c684f2f9225f917ce243190,CUST_29c82e5d421a411a82335e019416bcd1,BENE_ebf3e8fd06724bbe956134442e86c786,2025-05-22 22:06:25.236561,2026-04-23 22:06:25.236561,4.8
CBEN_f75d46bace7b48cf8c6a043789bc398e,CUST_350a2d669e5349549c6bebe3456bb7d4,BENE_505d69144c934cb69b56766c622db57c,2025-09-10 22:06:25.236561,2026-05-17 22:06:25.236561,27.29
CBEN_5d33f31530ce4ffebe7f93eb99748d60,CUST_fb372fa087e6407d8ff346bfa7653314,BENE_8ffb7bad486343a1b1b20f5c099caf89,2026-02-17 22:06:25.236561,2026-04-16 22:06:25.236561,11.23
CBEN_db0b23cc09dd4f94b14c842e81a525d0,CUST_8f708f865e0940628b92c8ebe00a5de8,BENE_7e7f4a7fe5ca4005bb22606bd1e98b8b,2025-09-14 22:06:25.236561,2026-04-25 22:06:25.236561,8.18
CBEN_543644b3c41f47c38465cddee28a91b3,CUST_f568789549df445f870c7c95d143d4ca,BENE_b6e24d73929b4b30b4fa3b18f0d8b3eb,2026-01-22 22:06:25.236561,2026-04-14 22:06:25.236561,41.84
CBEN_99a05462157741dabe10be19a5ba8856,CUST_76baf9cec39a4ceeb6abe6a0b4db65bf,BENE_c7f71e53e75b4368aa125a41e4c462bf,2025-07-06 22:06:25.236561,2026-05-15 22:06:25.236561,43.18
CBEN_842b814aa6bf42a6ac87748edbf41d5f,CUST_9e2f2e0ce91842599c0909b3b190dac2,BENE_757b49588e9c47d48eecbb55b21f5c1a,2026-03-27 22:06:25.236561,2026-05-31 22:06:25.236561,5.02
CBEN_808484656b0a4822be88c22f3bf7ef60,CUST_c7e5454dfa024ceca70c2abd249fa63a,BENE_568fbcf2c27547c7a4f25d614f521753,2026-03-31 22:06:25.236561,2026-04-24 22:06:25.236561,34.91
CBEN_1bc9027bafda40a3850ec88af2ce0200,CUST_f561315d922448cd9ba82f1059301f4d,BENE_fcb6567ada524e26ba694db82ec5b7e3,2026-03-29 22:06:25.236561,2026-04-14 22:06:25.236561,28.54
CBEN_d5e4edbbb51942f0b91015f0fafffdee,CUST_99afd50a07744391a1cbc0ee0ae760d8,BENE_1c63f632159344a1a310358a66ef5152,2025-09-27 22:06:25.236561,2026-04-16 22:06:25.236561,11.81
CBEN_7aa1fa34cad5401fab28999de816078e,CUST_7d9880f945e846608b830bcc5f9aed9a,BENE_6e207db0f0d740068131a7a5290638cf,2025-06-21 22:06:25.236561,2026-05-23 22:06:25.236561,24.24
CBEN_0bdde67011a34fdfaf7ad74e338d6862,CUST_5139cb0740c64fa1894482cce49748b9,BENE_f110b343b0314327ba85d7f33b100dba,2026-01-01 22:06:25.236561,2026-04-12 22:06:25.236561,14.73
CBEN_49e48dcfb706416d9aef9be2017eee0b,CUST_20161fb8120e4e68b0f4b01dcf8b8f3d,BENE_a56ef5466d9a4267a360d14d2b05ece0,2025-07-04 22:06:25.236561,2026-06-04 22:06:25.236561,34.75
CBEN_0a67a43ede5c446292dcd44370cd6a2f,CUST_125b42c93df448ed80c5201be92f14e0,BENE_5684c11fa3094160baa917b32059a929,2025-09-19 22:06:25.236561,2026-06-08 22:06:25.236561,37.86
CBEN_2d39ad08d57d4e30bf964b0b042d9dcc,CUST_7af086fc10be462e87d083092a1470ab,BENE_5db4e52bb2fb425cac0f0e0f1da0b336,2025-06-29 22:06:25.236561,2026-05-30 22:06:25.236561,13.0
CBEN_4eac46b14ba249ab86d0b7605aeb98c0,CUST_d9cf095f89444e64bd6ccdcc4ea3421e,BENE_a0f092666d394d91a422122aceaa842b,2025-08-26 22:06:25.236561,2026-05-20 22:06:25.236561,0.78
CBEN_f77931b2b1924a139cdd821b006c14cc,CUST_6db3b0ba9f274589bd49d5342a79d1cb,BENE_6fe02c7baaab461a8cb0a8bc7d10df59,2025-08-14 22:06:25.236561,2026-05-03 22:06:25.236561,34.52
CBEN_6c43d251b1a5421393d305a1eba64ff7,CUST_4fad469381bd45c1ad75b2d822051eb6,BENE_f0ef1723dccb4b8f834e9f166819341e,2025-11-07 22:06:25.236561,2026-05-26 22:06:25.236561,15.54
CBEN_d8fecea4ae104f4db323052dee7efbcc,CUST_7fd8edb62f514a719b639144784b2113,BENE_6e4d4c9a9121479ab7c902c58dac9085,2025-11-16 22:06:25.236561,2026-04-18 22:06:25.236561,5.65
CBEN_c027da823f0e4e20987f7d66c3104819,CUST_f3bdbabfb90549fdbffecf0a8e5d0918,BENE_00b10dbf113c477d9032973228c7be86,2025-08-14 22:06:25.236561,2026-04-17 22:06:25.236561,18.45
CBEN_80b17d8e49004679a69448f7df1361bf,CUST_6c65dee4614749289b3aa36d0da03a65,BENE_55d4d31b5e68449583f4ba7a37f2537b,2025-09-03 22:06:25.236561,2026-04-15 22:06:25.236561,19.28
CBEN_1f69a03c448a4d259f248f12a5658dc2,CUST_e1708bc7ebbd4e4190b22ad7a0e01785,BENE_cb053cdf6dac46e892412023687d1707,2025-06-07 22:06:25.236561,2026-05-14 22:06:25.236561,9.29
CBEN_87a572b11ddb41cb80ca5e0cef39305f,CUST_2dff1b956c7c4671a7978b5fa4fbe48c,BENE_b28b2ec76a264d2e992dd8aeaa34eb0b,2025-12-18 22:06:25.236561,2026-05-29 22:06:25.236561,49.39
CBEN_54abe3f1d12c4d3891c9a6029e256c66,CUST_7e5a33625db64e948ebe1e6a69b8946e,BENE_62c1cec35820480fbd3c99674820fabb,2025-12-11 22:06:25.236561,2026-05-02 22:06:25.236561,46.8
CBEN_5d3a33e756ab4fcc8bb721a4dd80de8c,CUST_43e15ddc4db74bfd97c7f5c4efc0d43e,BENE_b324aee7d33c4435858199849fe9d763,2025-05-28 22:06:25.236561,2026-05-16 22:06:25.236561,0.49
CBEN_91dabecceeb1415bb75b07a291adfd0c,CUST_1e8d5852ec0b4481a993fce7f7b2dc76,BENE_8a584685b4b84c25be6cb93451d5c956,2025-06-14 22:06:25.236561,2026-05-09 22:06:25.236561,40.5
CBEN_47302f96770b4fec87c876a62426a010,CUST_929d158123a447409092c4dd0e7bd540,BENE_d27d0ff8fe884c2cbf550480cad63233,2026-02-27 22:06:25.236561,2026-06-06 22:06:25.236561,38.2
CBEN_e468d8ec10674c27a1a97708a734d892,CUST_8cee219c8b0d4c79a4c877e68c74c0bd,BENE_14d439ace48c4cff9531a6f5250d1aec,2026-02-01 22:06:25.236561,2026-04-18 22:06:25.236561,5.12
CBEN_84777446da6742839df0a2d256d173b4,CUST_baca314d3d75426fad31ada286733334,BENE_49b8b9de637c4a06bc161a5d9df40500,2025-10-19 22:06:25.236561,2026-04-15 22:06:25.236561,40.25
CBEN_861ce065a1d441cf843419ef2f6f7d6c,CUST_6679eca9bdfa4d86851abeb19639ee96,BENE_8b29eda67ee44415be020a57248237b2,2026-04-08 22:06:25.236561,2026-05-04 22:06:25.236561,22.98
CBEN_d78dbbd5869c454591f5e83b3b96788b,CUST_fe08211bce2746a395836a9f6a0a4fed,BENE_25bfc1ca6a6140b185616761a9bfa431,2025-09-29 22:06:25.236561,2026-04-27 22:06:25.236561,23.8
CBEN_c5afa00e6edc4e68917373923d1a5cac,CUST_acf5a2e3dd39415291eb6df640167ac8,BENE_3deb58f079a84f74ab9f6cf043f8b397,2026-03-24 22:06:25.236561,2026-04-14 22:06:25.236561,34.73
CBEN_348493cf3e27459c97383d339fea62db,CUST_c5d65f5f4ce2429a914b31744c39facb,BENE_b96a519f4658483195ff1912a9d3e5ed,2025-05-08 22:06:25.236561,2026-06-04 22:06:25.236561,36.47
CBEN_e9483008ee9049e392ee1328eafb7ec8,CUST_7fd8edb62f514a719b639144784b2113,BENE_79586cdb73464e4c90097c412026bc60,2025-05-28 22:06:25.236561,2026-05-25 22:06:25.236561,42.25
CBEN_2b0d298858ff491983280ea60f7f8c6f,CUST_bbf63fcb66d946d39c155d7acf6ce86b,BENE_57ec36e285924e17b03e5324161d4b50,2025-07-10 22:06:25.236561,2026-05-26 22:06:25.236561,46.5
CBEN_beb22ddc5ae648de96a5937ca5c5ea6f,CUST_2d9c38e906134374b94efda94a8af11d,BENE_3da9838be39848df9443fb689c4c2dc2,2026-03-10 22:06:25.236561,2026-05-01 22:06:25.236561,0.93
CBEN_e0adf04120a94b5491d5ef746f47f14e,CUST_68e228db11d94a9b95ae5807e7c4f4ba,BENE_0444adbf9e0447b28521167895bac034,2025-10-18 22:06:25.236561,2026-04-29 22:06:25.236561,25.53
CBEN_514a65bd081f4a249431bf6476124723,CUST_3723032d5574416b98fe8ee7fdc6c8df,BENE_d1b6e58dfb4e45bdb09d3678737a8d35,2025-09-20 22:06:25.236561,2026-04-27 22:06:25.236561,44.73
CBEN_cec3ee23d1ec42f6a420ba9e20e4ccf8,CUST_a65baed4ae9647049752bca4e6832199,BENE_2a947c41fe26443a91885c29e8c17058,2026-01-05 22:06:25.236561,2026-05-01 22:06:25.236561,42.99
CBEN_b267b6e004ef49adae1bea2f50aa670b,CUST_6bc0a14adb304489a8d5e5399c44c173,BENE_5ebab2dd96524a5fa685dbe216ed68e7,2025-06-07 22:06:25.236561,2026-05-24 22:06:25.236561,0.49
CBEN_4be1290caf344c0980c121e1f712e4c5,CUST_7b299d8361c244e0b847708c1f808b26,BENE_79b6001375bf4c8fbce6c9d28cad284e,2026-02-03 22:06:25.236561,2026-04-20 22:06:25.236561,49.26
CBEN_b44a7e53837e4aba8637a84f6ba8de17,CUST_ebba866820ec472e832f8d8ae1e49bf3,BENE_e32d2e4674dd4bdf9f4b4952891539d7,2026-02-25 22:06:25.236561,2026-05-04 22:06:25.236561,18.28
CBEN_b34d30f4d1ea480aa8e23fa3f7c4be74,CUST_aaf8fa9528d24f15849e963b437d6287,BENE_e36166ff3b8d4c17a785b3b83ae26319,2026-03-10 22:06:25.236561,2026-04-20 22:06:25.236561,17.49
CBEN_215dd9a5f62248ae8d689fcbba72ed34,CUST_f17bba4b3a5d4639abb75aa276365b93,BENE_e70ba51c9bdd4d53b09631700c4dc9d9,2025-08-09 22:06:25.236561,2026-05-25 22:06:25.236561,5.55
CBEN_297da37659794e08a25e51b7748e7d8b,CUST_27d2e43a077848aa843544c02eaec58a,BENE_cf7aefded2e14546a6083b401b17c38c,2025-07-03 22:06:25.236561,2026-05-11 22:06:25.236561,43.86
CBEN_00aebf106e994f9eb46015b22baa2564,CUST_e777b06a658b4ad48c7d3d23809b54e9,BENE_8a1713517ce4480f8846d12f68def14d,2025-10-13 22:06:25.236561,2026-04-14 22:06:25.236561,20.56
CBEN_db550f2463b54650bf7455dae5b1e381,CUST_8886412b54ee4978b5f638319d85c734,BENE_45beede58f754aec884ae21a53264e01,2026-01-05 22:06:25.236561,2026-05-28 22:06:25.236561,13.73
CBEN_3df783a50e844947849d7273ba260a64,CUST_9a5cf0a755f14b9598395ddbead48340,BENE_f8410f1a614c4adb8419adf56897acdf,2026-01-20 22:06:25.236561,2026-05-07 22:06:25.236561,19.48
CBEN_9a4b8beae04e43a695385647844a6f0a,CUST_3f44f037121a420c9a8f51f34f0f3d50,BENE_3993ad94f2634f678c2d3118f39372b9,2025-10-21 22:06:25.236561,2026-04-23 22:06:25.236561,1.18
CBEN_7079572d6f024c0092ea0aa775d4dbb8,CUST_34db473714a14edd9e79ae61f94d2c6b,BENE_37bb40e53d344dffbd0f74295f9681ea,2025-12-04 22:06:25.236561,2026-04-15 22:06:25.236561,25.82
CBEN_2c8d5eacd9f24d079d2b66a1f44e5735,CUST_e1dc0a7f84d44c83a36da1a5405be94d,BENE_dc6e54bcb9144efc95ad2ee8e15ddd26,2026-02-06 22:06:25.236561,2026-06-05 22:06:25.236561,4.8
CBEN_7c9a141f98434886b7be11bbaa13c656,CUST_89684d8d4a12490fbdf853517463e0e4,BENE_69d3071f878b49599b69f7cc0acf139c,2025-06-24 22:06:25.236561,2026-05-17 22:06:25.236561,40.25
CBEN_6579eb0c630148f5ab80e006af56f7c1,CUST_3e17208a67e148e2bc10e45c84db3f0c,BENE_a8c1da02f8a043d3a4591435045c37af,2025-06-17 22:06:25.236561,2026-05-01 22:06:25.236561,31.42
CBEN_316c513151284a1d8eb65b3280620036,CUST_de0cc7e49ded454395b5c3747239f2dd,BENE_0ed0a4b6a93e4d25a8a2b7fc9cb49137,2026-01-05 22:06:25.236561,2026-05-29 22:06:25.236561,9.07
CBEN_cce241e9c5894aa2b98cc87b2f94e354,CUST_17a5c6e8389a450680a034ed91db8e48,BENE_e466c435591f4547b301b69d97c95035,2025-06-15 22:06:25.236561,2026-05-28 22:06:25.236561,34.53
CBEN_08de5c32217f400aa1984b4b357ea378,CUST_99dc786d4d5048088dfe06da8fa88895,BENE_3c4c0584a75341339d7fc8b40692fc0a,2025-11-23 22:06:25.236561,2026-05-23 22:06:25.236561,39.58
CBEN_ebaa3388ceb943b0bf71c032f7d57351,CUST_3ecbe9d3f1b948f2a57b80150ed3b69d,BENE_bb3e73e9fb314f469331cc3a684c2689,2025-11-27 22:06:25.236561,2026-06-07 22:06:25.236561,35.85
CBEN_c812540448f24a70872855de4be03490,CUST_4aefb2a39d1644dc90ee621182eb104d,BENE_a861ff0471a241f28f45724c8c473494,2025-09-18 22:06:25.236561,2026-05-12 22:06:25.236561,46.32
CBEN_f437d7027cdc4e0e9a0bcb2332fbebf3,CUST_586914d99b7c4e33a52b9f31e1c029ee,BENE_e9bc4b1d978c4681b7ad8e98acbea4e6,2026-02-26 22:06:25.236561,2026-04-15 22:06:25.236561,17.28
CBEN_a08ccf4dd8414fe9bd6441dd8f8516dd,CUST_abca621783004356bb5574656473bb2d,BENE_9683a68443664aeba6f09fd49844547f,2025-05-23 22:06:25.236561,2026-05-28 22:06:25.236561,34.67
CBEN_27944ddd3303494ab8a05400afd80d32,CUST_244e855680dd4f89b71ea5ede591bafc,BENE_c78020a60d8140458c61a40bd007f5b3,2026-02-01 22:06:25.236561,2026-06-05 22:06:25.236561,43.78
CBEN_ffcd3e104a634e26a9f50e09d3652e4b,CUST_615de1c14b354d2fb024ab4f9aec41e8,BENE_8a57a1846f4c499c869afb224ef12a83,2025-08-02 22:06:25.236561,2026-04-17 22:06:25.236561,19.25
CBEN_cd8327db10e64824b3d327b685bbaff3,CUST_dec8db561f814906a00c56219058f67a,BENE_7926024a80bb4372b6d60e0f30d94a45,2025-11-19 22:06:25.236561,2026-04-17 22:06:25.236561,27.02
CBEN_8d9f7b3bd65b4a52b24ea8c3e95bb934,CUST_f6d920330da845a6b5ea25a88d85e5aa,BENE_61fba05a1c954081aaacef7e4e0da094,2026-03-08 22:06:25.236561,2026-05-04 22:06:25.236561,9.41
CBEN_43083cf64f8d49fc9055c3add2f42a22,CUST_3012b95f9c3145b3876c7d639d1e990d,BENE_4f35ac1171eb4b13901f9fde9a34806f,2025-06-27 22:06:25.236561,2026-05-29 22:06:25.236561,17.42
CBEN_44d7d779b33040c38516ecd2c9b628bd,CUST_f1be5453e630494ea06a1eda9858a178,BENE_2c5229e03a64439a8cb235aada7ed026,2025-10-20 22:06:25.236561,2026-04-25 22:06:25.236561,29.4
CBEN_2553e0bc851440cea73ae9a4ab4e1cab,CUST_d67b7db86703429a9096c4a96ca3ad3c,BENE_0aeeaafff6d84f51ae4a3ccf148584d1,2025-11-11 22:06:25.236561,2026-05-25 22:06:25.236561,8.83
CBEN_b2b58cfb3cba40ffbfb4cd0602e3da4d,CUST_3ecbe9d3f1b948f2a57b80150ed3b69d,BENE_5dfa2f25cc8e4ad1aba8a325e07a7d12,2026-03-03 22:06:25.236561,2026-04-19 22:06:25.236561,5.72
CBEN_d4cb0dd1a3714edbad661b7cb2e9e34a,CUST_55171da742ac4781bcb41ab353a43342,BENE_b83ca219ad224093a020735d78193765,2025-08-06 22:06:25.236561,2026-05-29 22:06:25.236561,13.97
CBEN_6f38c92202c64a1b8fa3da7d06acf4c1,CUST_4ead25ebf2a34a75a203e582ac42d0c6,BENE_d020b2885c884129839da545abf76872,2025-09-29 22:06:25.236561,2026-04-22 22:06:25.236561,3.03
CBEN_e8484e881a5947d49c9ae8a6251509a2,CUST_81082bff5c3c4203ab8edb8bb7cd0612,BENE_913a8e9b80204c869a89f0974ffd86f9,2025-10-16 22:06:25.236561,2026-06-04 22:06:25.236561,25.59
CBEN_5578e4d68afb47a295eb5199f4b810a1,CUST_b116056fdb564c888316bd821760e3a2,BENE_e925aee9e3144ef7856ff91f971adff3,2026-03-13 22:06:25.236561,2026-05-06 22:06:25.236561,31.92
CBEN_b1aefffa3e724a7f818a51b11fa0aa00,CUST_a20840566fa2455793a682b8eab9343c,BENE_f4bf43927ec2446eba5af60fcb0af5fd,2025-07-02 22:06:25.236561,2026-05-13 22:06:25.236561,5.69
CBEN_b47f3c6edf9c46f4a10da3c1179bec73,CUST_9a68c8b7142d459c8c3c400a348a7b38,BENE_d9d46d7d07ac4acb9c0a6a0a4a98c2a1,2025-08-22 22:06:25.236561,2026-05-07 22:06:25.236561,0.11
CBEN_e6c61343859b443483e2f9826ceed1ca,CUST_ad44b112247a4d5a888fa1de61584965,BENE_45e76675b90d4afdbef852bdc45d77c6,2025-07-31 22:06:25.236561,2026-04-11 22:06:25.236561,5.55
CBEN_838eb4cf48cc4f78a2f0f21f4e21325a,CUST_f49ffbcba8ce4071b57e65f42379d8ca,BENE_29b70c35a58d4feeb2794362a2d664c5,2025-10-18 22:06:25.236561,2026-05-25 22:06:25.236561,48.07
CBEN_c8db10dae92f42108de5d10aa24a5a68,CUST_04493249d3a64f55bfc805a00429391d,BENE_84cb959995f4490b847682e4232e6348,2025-11-04 22:06:25.236561,2026-05-11 22:06:25.236561,43.1
CBEN_251c5418bbb34cf89b1fec8559e96ce7,CUST_6af50adc8849454bad8b7cdb40623619,BENE_e5d3e7f1b8764a9f8fc9d22890faeda2,2026-01-24 22:06:25.236561,2026-05-23 22:06:25.236561,7.75
CBEN_9c8d97bef60a470caa5d7daa0d2605da,CUST_dc51ed3178394950a0d2d3365ee1c80c,BENE_6ecd7877cb9446e1bf3b62a2c5e21f78,2026-03-11 22:06:25.236561,2026-04-13 22:06:25.236561,44.55
CBEN_c55f1e7179f04fc98617a5364dffcc07,CUST_fb22a8410b9b40c08f2bcad084532ba4,BENE_7124ff6d9d3f4cc5ab465488412cf3fb,2025-10-09 22:06:25.236561,2026-05-10 22:06:25.236561,2.96
CBEN_b4d969a878944abfb387a246b476ebce,CUST_c46884e71ddb487ea0fb232e3114ea3e,BENE_96a02bfbd8d54f65bceb955c98c93b25,2025-12-17 22:06:25.236561,2026-05-12 22:06:25.236561,18.19
CBEN_b8550c89d2324a0abdafd4045c30b60d,CUST_b7d458fcc5de47a9adf57eca35146601,BENE_e4fa2241aebd472abd7764f61b2a197e,2025-10-01 22:06:25.236561,2026-05-02 22:06:25.236561,9.34
CBEN_5ed1a8588a7749daadcc176af94a5379,CUST_269e9e1b8aa842618a337511bdf07b3e,BENE_f6d490153d0b45cbb6c0b6d354e1b10a,2025-08-09 22:06:25.236561,2026-06-07 22:06:25.236561,24.62
CBEN_b11ab7db5e914bedbd9972876f1df07d,CUST_073cd92559af400695cd2ef0034ec0cd,BENE_706b7921e8284f518b72432e6f235014,2026-01-05 22:06:25.236561,2026-04-19 22:06:25.236561,44.24
CBEN_b5ad4d6614a94a2da34417f45ad0dbfe,CUST_af1b04d2e53a49c592b07c386744e426,BENE_4ef2ee3405c74398a72c0739caf4e1b3,2025-05-11 22:06:25.236561,2026-04-22 22:06:25.236561,28.76
CBEN_d6a2b8577ed44f168d4b0741c71492b9,CUST_047632649e764bf4a0fc446076ae9805,BENE_f2f9b009504d47eeb0d7f9c9bcf5fb60,2025-06-07 22:06:25.236561,2026-06-08 22:06:25.236561,34.99
CBEN_5665a0150bb44dc4b87cf09aacdecc95,CUST_7be15b3e8d4f49c2bbfe385def52efdd,BENE_d9b8f43e870d406fb7e548dafbe8aa06,2025-09-02 22:06:25.236561,2026-04-22 22:06:25.236561,28.8
CBEN_a651023804df4d6da7a95d1f5de9f1c0,CUST_35687d1201014ebfb66f4e7a46944fc8,BENE_fed42aed4432427dae856675843dd54c,2025-05-30 22:06:25.236561,2026-05-05 22:06:25.236561,37.82
CBEN_05777bc8a1dd46f2956e6de46d827d72,CUST_7f499417f4b9467aad98de74a6f06b79,BENE_5aca9315e95247dfba7fe512828eaa13,2026-03-05 22:06:25.236561,2026-04-12 22:06:25.236561,44.28
CBEN_c57e45c93e9f4577841fe33a03428a42,CUST_7cd3cb99549e4560935dc6aae92e44a2,BENE_4d85ecab6de449d899d4d867ef938acd,2026-03-06 22:06:25.237560,2026-04-23 22:06:25.237560,21.88
CBEN_0887a6a156f9483ab3b518319630b4fd,CUST_e1c378aede004b1696c422b1668f7b47,BENE_45768aa839a24178801705d7f0e11a2d,2026-02-26 22:06:25.237560,2026-04-28 22:06:25.237560,49.43
CBEN_88706a17458743748f006aa4afecf1bb,CUST_7b36217ce35647c9ac927b7fa77b5d2b,BENE_82e98db66a8f416a943a85c600a59e1d,2025-08-08 22:06:25.237560,2026-06-05 22:06:25.237560,9.05
CBEN_f21cd940575a49218b2bcc8e64daa5ac,CUST_86ffc2af10f24afaa70c4d4eb46703ff,BENE_f734d32fa89e46479c36e7104b54604c,2025-09-02 22:06:25.237560,2026-04-23 22:06:25.237560,3.57
CBEN_5507e2e5b78641789792065bfabe3d9e,CUST_bc96d7713069471588faf9abda73f562,BENE_b9a7215fc38b4e9781f023e8a417796e,2025-08-03 22:06:25.237560,2026-06-03 22:06:25.237560,19.31
CBEN_f19759bc18cf4eac92fbec248293d8d9,CUST_982cc265472f4d92976c36705418c877,BENE_64b010ef2741493b804f32550521db5b,2025-08-10 22:06:25.237560,2026-05-28 22:06:25.237560,40.87
