transaction_id,customer_id,device_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0020801,C01610,D00667,B001151,111.73,2025-10-17 17:17:58,0
T0020802,C01820,D00809,B002921,331.66,2025-10-18 12:59:02,0
T0020803,C00027,D00237,B000673,0.48,2026-01-17 07:45:50,1
T0020804,C00166,D00710,B001254,49.72,2025-10-22 08:56:56,0
T0020805,C01351,D00113,B000402,115.92,2026-01-15 13:24:26,0
T0020806,C00954,D00035,B001310,29.46,2026-05-16 03:58:25,0
T0020807,C00860,D00881,B000728,357.68,2026-03-24 16:35:07,0
T0020808,C00517,D00980,B002115,156.45,2025-07-01 11:32:17,1
T0020809,C01739,D00126,B000325,97.48,2025-07-06 16:51:15,0
T0020810,C00179,D00944,B001944,252.87,2025-09-02 08:15:23,1
T0020811,C00580,D01220,B002294,89.92,2025-07-05 07:42:18,0
T0020812,C00622,D01441,B002273,122.69,2025-06-23 12:09:56,0
T0020813,C01486,D00680,B001901,0.41,2025-07-14 16:02:20,0
T0020814,C01180,D01171,B001848,68.29,2026-03-15 09:01:37,0
T0020815,C01994,D01383,B000199,22.41,2025-06-23 04:39:02,0
T0020816,C01696,D00086,B001475,175.53,2025-09-06 04:28:20,0
T0020817,C01487,D01166,B001250,97.81,2026-05-15 06:41:37,0
T0020818,C00093,D00629,B002224,53.88,2026-05-24 06:33:35,0
T0020819,C00364,D00023,B002304,94.62,2026-04-29 15:57:29,1
T0020820,C00833,D00570,B001606,35.29,2025-08-08 06:27:30,0
T0020821,C00999,D00873,B001195,388.71,2026-02-24 22:50:37,0
T0020822,C01166,D00125,B000299,8.32,2025-09-24 15:26:23,0
T0020823,C00372,D00246,B000453,300.84,2025-06-26 15:54:43,0
T0020824,C01035,D00683,B001242,107.42,2025-11-20 12:41:33,1
T0020825,C01871,D00868,B001454,144.72,2026-04-20 01:50:45,1
T0020826,C00746,D01368,B002460,54.06,2025-11-20 13:02:27,1
T0020827,C00752,D00829,B000974,510.32,2026-03-14 22:14:57,0
T0020828,C00938,D00164,B001078,49.66,2026-01-01 00:24:43,0
T0020829,C00269,D00458,B002346,133.33,2026-02-19 06:23:04,0
T0020830,C00331,D01099,B000114,753.48,2025-08-18 19:23:36,0
T0020831,C01897,D00024,B000379,319.41,2025-10-24 07:20:34,0
T0020832,C00104,D00353,B001133,115.29,2026-03-16 10:29:35,0
T0020833,C01567,D00088,B000175,696.5,2025-07-09 13:04:22,0
T0020834,C01519,D00460,B000399,181.28,2025-06-22 17:46:46,0
T0020835,C00324,D00049,B001730,35.11,2025-11-24 14:35:10,0
T0020836,C01680,D00117,B000178,78.03,2026-01-25 23:02:42,0
T0020837,C00223,D00860,B000940,61.08,2025-07-01 03:30:02,0
T0020838,C00131,D00081,B000354,63.24,2025-10-08 00:58:30,0
T0020839,C01907,D00310,B002249,214.35,2026-03-01 23:07:20,0
T0020840,C01113,D00091,B000148,131.66,2025-08-05 01:12:32,0
T0020841,C00093,D01319,B000325,5.83,2026-01-21 05:35:57,0
T0020842,C01109,D01104,B001676,314.88,2026-02-23 11:24:17,0
T0020843,C01932,D00824,B001029,52.82,2025-11-28 07:04:24,0
T0020844,C01577,D00374,B000369,875.16,2025-08-11 04:54:57,0
T0020845,C00291,D00662,B002363,462.49,2025-11-29 20:27:40,0
T0020846,C01636,D00949,B000849,423.34,2026-05-03 13:29:42,0
T0020847,C01254,D00189,B000039,250.0,2026-04-10 17:23:51,0
T0020848,C01089,D01088,B002906,37.39,2026-02-06 13:36:38,0
T0020849,C01551,D01143,B001346,114.1,2025-11-03 05:09:54,0
T0020850,C00361,D01263,B001736,38.1,2026-01-20 22:43:27,0
T0020851,C00601,D00553,B002460,45.1,2025-07-22 22:46:58,0
T0020852,C01522,D01384,B002915,141.61,2025-06-29 19:39:27,0
T0020853,C00055,D01083,B001861,6.25,2025-06-25 06:34:29,0
T0020854,C00517,D00973,B002151,523.3,2025-12-28 20:33:48,0
T0020855,C01422,D01114,B000591,376.39,2025-07-29 21:43:19,0
T0020856,C01853,D01041,B000997,71.89,2025-10-28 11:59:08,0
T0020857,C00165,D01449,B001579,108.67,2025-12-24 20:30:04,0
T0020858,C00583,D00252,B000300,94.14,2026-05-15 07:49:53,0
T0020859,C00642,D00075,B000078,320.81,2025-10-01 05:45:46,0
T0020860,C01658,D00092,B001099,175.0,2025-07-14 10:12:30,0
T0020861,C00094,D00805,B002062,48.88,2025-11-08 16:52:07,0
T0020862,C00166,D00710,B000532,88.82,2026-02-15 11:02:20,0
T0020863,C00411,D00088,B002334,84.05,2025-12-15 13:40:57,0
T0020864,C00230,D00034,B001586,480.36,2026-03-22 17:37:16,0
T0020865,C01254,D00158,B002292,28.91,2026-04-01 17:31:14,0
T0020866,C00317,D01143,B000587,14.08,2025-12-03 04:39:26,0
T0020867,C01982,D00654,B000228,318.82,2025-06-26 05:52:20,0
T0020868,C01369,D01463,B000663,340.5,2026-03-18 19:41:14,0
T0020869,C00270,D00007,B000547,308.05,2025-07-24 12:19:27,0
T0020870,C00402,D00357,B000886,107.3,2025-09-29 14:29:22,0
T0020871,C01426,D01206,B000100,161.71,2025-07-23 11:00:35,0
T0020872,C01889,D01239,B001125,124.3,2026-02-26 02:13:51,0
T0020873,C00932,D00195,B000649,10.8,2025-10-21 02:20:02,0
T0020874,C00234,D00622,B001656,135.89,2025-11-19 20:22:34,0
T0020875,C00349,D01327,B002333,2.06,2026-03-16 12:14:47,0
T0020876,C01040,D01096,B001558,58.95,2025-11-04 11:07:33,1
T0020877,C01024,D00986,B002908,403.88,2025-12-27 08:01:01,0
T0020878,C00891,D00795,B000508,54.37,2026-05-01 04:44:20,0
T0020879,C00145,D00171,B001076,421.58,2025-10-22 22:29:09,0
T0020880,C00247,D01253,B001393,43.18,2026-02-05 01:55:45,0
T0020881,C01893,D01253,B000649,56.65,2026-01-07 13:29:22,0
T0020882,C01044,D00760,B000404,148.49,2026-06-01 01:44:44,0
T0020883,C00716,D00919,B000365,215.09,2025-09-20 16:40:19,0
T0020884,C01127,D00170,B002471,104.39,2026-04-24 02:49:41,0
T0020885,C00043,D00085,B002631,320.71,2025-12-14 00:51:20,0
T0020886,C00407,D01234,B001883,6.16,2025-06-28 22:14:49,0
T0020887,C00412,D01038,B001927,383.03,2025-07-08 03:43:12,0
T0020888,C00732,D00273,B000341,32.78,2025-10-09 22:42:43,0
T0020889,C01360,D00929,B001330,323.43,2026-02-11 06:00:54,1
T0020890,C00657,D01235,B000074,76.84,2026-06-06 23:12:37,0
T0020891,C00097,D00616,B001087,268.25,2026-02-20 17:37:32,0
T0020892,C01926,D00537,B001936,167.06,2025-10-28 16:52:12,0
T0020893,C00147,D01274,B002526,29.03,2025-09-22 10:27:25,0
T0020894,C00940,D01348,B001383,375.24,2026-05-08 02:14:13,0
T0020895,C01449,D00881,B000719,42.26,2026-04-12 15:21:15,0
T0020896,C00669,D00961,B002379,41.98,2025-09-28 11:20:35,0
T0020897,C00975,D00148,B002311,252.45,2025-09-14 09:12:39,0
T0020898,C01686,D00100,B002050,16.79,2025-08-21 04:48:25,0
T0020899,C01779,D00947,B000714,37.66,2026-02-17 16:41:07,0
T0020900,C01718,D01435,B002706,105.08,2025-07-07 05:00:46,0
T0020901,C00367,D00327,B000026,266.22,2026-04-29 03:17:21,0
T0020902,C01315,D01143,B002197,23.93,2026-02-11 08:24:29,0
T0020903,C01118,D00147,B001734,119.0,2026-05-29 13:54:19,0
T0020904,C01304,D01187,B002361,186.32,2025-07-19 15:04:56,0
T0020905,C00714,D00553,B000995,295.56,2026-06-05 04:04:24,0
T0020906,C01314,D00836,B000934,411.32,2025-09-04 14:44:10,0
T0020907,C01212,D01203,B002605,230.32,2026-02-11 06:39:01,0
T0020908,C01798,D01199,B000246,158.69,2025-10-06 20:16:09,0
T0020909,C01542,D00725,B002551,85.27,2025-09-03 09:45:23,0
T0020910,C00022,D01000,B000276,17.84,2025-09-06 12:13:02,0
T0020911,C00551,D00550,B002194,185.55,2025-07-04 10:16:46,0
T0020912,C01901,D01112,B002177,738.75,2026-03-05 19:26:03,0
T0020913,C00997,D00589,B000029,200.2,2026-02-06 05:13:23,0
T0020914,C01055,D00343,B000729,2.53,2025-12-06 05:21:55,0
T0020915,C01327,D00835,B000933,102.85,2025-09-17 07:21:26,0
T0020916,C00596,D00311,B001906,143.04,2025-10-19 10:36:51,0
T0020917,C01006,D00984,B001507,175.52,2025-06-09 04:41:43,0
T0020918,C00928,D00054,B000253,190.8,2025-09-13 08:12:06,0
T0020919,C01459,D01134,B001975,122.5,2025-11-26 23:23:42,1
T0020920,C01605,D00951,B001784,37.92,2026-02-09 06:41:24,1
T0020921,C00607,D00007,B001495,427.62,2026-03-19 14:07:18,0
T0020922,C01642,D00916,B001277,178.94,2026-03-23 11:21:22,0
T0020923,C00447,D01024,B000827,40.54,2025-10-13 00:18:28,0
T0020924,C01746,D01315,B000169,58.36,2026-01-27 00:19:41,0
T0020925,C00690,D00049,B002860,382.52,2026-06-07 08:20:58,0
T0020926,C00150,D01066,B000469,327.7,2026-04-29 07:49:24,1
T0020927,C01451,D00034,B001732,77.92,2026-05-15 13:13:33,0
T0020928,C00775,D01216,B002511,5.86,2025-06-21 17:57:43,0
T0020929,C01705,D01353,B000262,7.46,2025-09-22 01:38:40,0
T0020930,C01477,D01182,B000410,50.09,2026-03-09 03:55:02,0
T0020931,C00289,D00929,B000327,148.78,2026-04-06 09:03:52,0
T0020932,C00806,D00493,B000563,131.63,2026-03-30 12:08:25,0
T0020933,C01073,D01487,B000746,150.7,2026-02-28 08:27:36,0
T0020934,C01542,D00725,B002297,189.5,2026-05-05 06:01:39,0
T0020935,C01295,D00523,B002213,2.88,2026-03-29 15:35:46,0
T0020936,C00838,D00764,B001591,16.65,2026-03-30 16:50:52,0
T0020937,C01286,D01322,B000954,66.82,2025-08-24 16:36:28,0
T0020938,C00958,D01495,B001151,25.24,2025-11-22 18:23:20,0
T0020939,C01570,D01326,B001909,11.75,2026-05-02 05:29:49,0
T0020940,C00385,D00886,B001947,153.65,2026-02-16 10:21:58,0
T0020941,C00839,D00989,B000982,253.38,2025-08-03 15:53:02,1
T0020942,C00066,D01287,B002857,209.53,2026-03-15 11:11:07,0
T0020943,C01846,D00482,B000036,254.77,2025-07-12 05:30:51,0
T0020944,C01861,D00096,B000975,164.43,2026-04-17 16:34:37,0
T0020945,C00993,D00888,B002590,199.4,2025-09-11 05:03:28,0
T0020946,C00318,D01429,B000224,47.57,2025-10-14 00:33:30,0
T0020947,C00954,D00964,B002497,744.45,2025-08-09 18:14:11,0
T0020948,C00009,D00595,B002324,30.35,2025-09-02 03:18:53,0
T0020949,C00961,D01256,B002439,36.21,2025-08-15 05:32:34,0
T0020950,C01805,D00139,B001464,51.15,2025-10-05 05:16:45,0
T0020951,C01135,D00594,B001041,555.34,2025-08-27 21:59:49,0
T0020952,C00534,D01324,B001905,667.08,2026-02-12 00:56:45,0
T0020953,C00689,D00845,B000325,237.63,2025-10-31 11:54:19,0
T0020954,C00212,D01166,B001157,148.76,2026-01-16 21:29:14,0
T0020955,C01391,D00001,B002178,110.11,2025-06-13 21:13:32,0
T0020956,C00847,D00583,B002530,529.12,2026-02-04 16:49:09,0
T0020957,C01499,D00802,B001670,178.42,2025-11-20 16:14:11,1
T0020958,C01209,D00420,B001590,434.33,2026-05-27 10:56:49,0
T0020959,C00897,D00398,B002765,57.09,2025-08-08 08:01:29,0
T0020960,C00270,D00007,B000103,60.92,2025-07-22 05:54:28,0
T0020961,C00888,D00986,B001916,289.37,2026-02-25 16:24:48,0
T0020962,C00429,D00002,B001696,24.35,2026-02-19 21:00:45,0
T0020963,C01666,D00083,B000512,437.62,2026-04-17 16:40:27,0
T0020964,C01265,D01066,B002309,106.23,2025-06-21 15:04:02,0
T0020965,C01423,D00060,B000501,391.39,2026-05-11 07:51:05,0
T0020966,C00242,D00482,B002017,61.6,2026-01-24 11:46:46,0
T0020967,C01053,D01289,B001035,188.8,2026-05-05 04:50:43,0
T0020968,C01541,D00179,B000857,98.92,2025-08-11 14:26:19,0
T0020969,C01658,D00092,B000017,147.85,2025-07-30 06:58:45,0
T0020970,C01069,D00605,B002413,105.29,2025-08-10 04:44:58,0
T0020971,C00682,D01065,B002599,512.21,2026-01-26 07:35:38,0
T0020972,C00028,D01001,B002181,176.7,2025-06-26 15:31:35,0
T0020973,C00446,D01007,B000742,43.42,2025-08-01 02:22:03,0
T0020974,C01107,D00104,B000111,360.65,2025-07-19 20:56:49,0
T0020975,C01984,D00871,B000144,52.23,2025-12-13 17:21:05,0
T0020976,C01704,D01099,B001212,69.69,2025-12-05 21:59:57,0
T0020977,C01766,D00921,B000448,16.16,2026-04-19 00:02:01,0
T0020978,C01600,D01470,B001971,345.34,2026-05-10 05:53:36,0
T0020979,C01141,D01274,B002144,50.55,2025-06-29 20:02:55,0
T0020980,C01149,D00741,B002766,44.95,2025-11-17 18:28:47,0
T0020981,C01669,D01322,B000153,379.35,2025-06-12 13:29:05,0
T0020982,C00904,D01142,B002124,245.62,2025-10-01 07:48:28,0
T0020983,C01664,D00379,B002913,22.81,2025-11-13 10:49:58,0
T0020984,C00657,D01235,B001871,220.01,2025-09-16 22:35:04,0
T0020985,C01347,D00337,B000528,366.33,2025-09-24 12:36:58,0
T0020986,C00778,D01107,B002936,12.26,2025-11-23 20:37:38,1
T0020987,C00748,D00503,B000114,261.63,2025-07-24 03:58:39,0
T0020988,C00575,D00522,B000031,118.92,2026-02-23 21:46:05,0
T0020989,C01048,D00429,B000655,165.94,2025-06-08 14:19:13,0
T0020990,C00907,D00928,B000593,101.84,2025-06-09 01:22:15,1
T0020991,C00024,D00810,B001171,179.5,2025-11-15 14:03:38,0
T0020992,C00581,D00793,B001606,5.2,2025-06-12 00:03:49,0
T0020993,C00201,D01312,B002417,215.77,2026-04-10 17:31:42,0
T0020994,C00355,D01024,B001685,5.09,2025-11-02 18:57:13,0
T0020995,C00278,D00771,B001334,91.13,2026-04-04 01:11:33,0
T0020996,C01063,D01171,B001401,24.55,2026-05-19 02:24:04,0
T0020997,C01648,D01366,B001591,260.23,2026-04-16 07:48:38,0
T0020998,C00445,D01260,B001265,56.46,2026-05-30 04:19:24,0
T0020999,C01242,D00638,B001234,90.8,2025-11-17 07:52:32,0
T0021000,C00848,D00835,B000056,83.99,2025-08-15 09:55:16,1
T0021001,C01307,D01025,B002875,222.09,2026-04-13 03:58:31,0
T0021002,C00511,D01045,B001597,98.42,2026-03-25 17:47:28,0
T0021003,C00304,D01071,B002778,233.35,2026-01-12 20:00:10,0
T0021004,C00084,D00944,B001262,11.45,2025-09-20 03:20:09,0
T0021005,C00868,D00797,B000795,31.9,2026-05-01 08:49:10,0
T0021006,C01104,D01061,B002143,120.29,2025-10-16 20:14:12,0
T0021007,C01370,D01487,B001831,440.87,2025-07-08 02:22:57,0
T0021008,C01321,D01065,B000133,11.65,2025-10-19 05:46:57,0
T0021009,C00064,D01153,B000964,6.61,2025-12-16 19:18:50,0
T0021010,C01025,D00384,B001085,25.54,2026-05-15 19:14:14,0
T0021011,C00259,D00469,B002750,153.73,2026-01-02 03:27:50,0
T0021012,C00666,D01026,B000709,76.37,2025-08-11 23:35:49,0
T0021013,C00270,D00730,B002440,261.92,2025-09-15 22:19:05,0
T0021014,C00062,D00213,B002250,11.2,2026-03-16 20:04:22,0
T0021015,C00385,D00954,B002223,32.8,2026-04-26 09:36:05,0
T0021016,C00195,D01111,B000917,53.51,2026-01-14 18:30:03,0
T0021017,C00114,D00109,B000700,147.82,2025-08-21 09:19:50,0
T0021018,C00736,D00002,B002068,173.36,2026-01-21 23:33:09,0
T0021019,C01525,D00097,B001086,19.89,2025-09-15 17:18:17,0
T0021020,C01774,D00702,B001659,431.84,2026-03-21 17:25:26,0
T0021021,C01371,D01376,B001215,62.56,2025-10-14 14:27:50,0
T0021022,C01087,D00546,B000989,187.33,2025-10-28 00:43:34,0
T0021023,C00109,D00648,B000380,111.42,2025-12-20 21:01:49,0
T0021024,C00524,D00149,B001809,37.8,2026-01-23 05:27:13,0
T0021025,C01243,D00253,B001178,280.84,2026-01-24 16:13:53,0
T0021026,C01206,D01380,B000114,255.76,2025-10-07 17:18:38,0
T0021027,C01732,D00320,B000567,75.65,2025-07-05 21:02:50,0
T0021028,C00700,D00420,B000601,133.23,2025-11-30 00:49:21,0
T0021029,C00939,D01415,B002028,44.73,2025-11-03 12:45:20,0
T0021030,C00773,D00689,B001555,175.61,2025-10-10 05:58:50,0
T0021031,C01075,D00885,B002367,55.45,2025-10-19 09:50:28,0
T0021032,C00585,D00569,B002062,278.76,2025-12-23 22:41:10,0
T0021033,C01271,D00205,B000740,36.77,2025-06-22 08:57:28,0
T0021034,C00949,D00542,B000819,2.24,2026-01-28 17:01:29,0
T0021035,C00817,D00430,B000619,46.9,2025-07-07 00:56:51,0
T0021036,C01081,D01402,B000743,31.8,2025-07-13 18:19:39,0
T0021037,C01186,D00635,B002115,106.48,2025-11-14 19:07:45,0
T0021038,C01320,D01151,B001492,34.17,2026-05-16 12:44:44,0
T0021039,C01126,D01305,B001977,216.07,2025-10-06 12:55:19,0
T0021040,C01223,D00463,B002315,41.44,2025-11-02 10:23:09,1
T0021041,C01213,D00809,B002901,184.12,2025-11-10 19:37:06,0
T0021042,C01316,D00816,B002289,129.58,2026-05-24 22:35:52,0
T0021043,C01465,D00482,B000009,643.01,2025-09-22 13:22:11,0
T0021044,C01403,D00194,B001151,1383.02,2026-01-03 07:21:10,0
T0021045,C01970,D00612,B002196,305.49,2025-07-31 00:22:10,0
T0021046,C00358,D01007,B000709,214.06,2025-11-10 02:33:55,0
T0021047,C00346,D01381,B000134,73.28,2025-10-16 01:29:13,0
T0021048,C01602,D00828,B002115,209.92,2026-03-30 04:13:19,0
T0021049,C00437,D01394,B000646,470.86,2025-09-08 04:16:43,0
T0021050,C00249,D01485,B000443,3.55,2025-10-23 12:25:51,0
T0021051,C00935,D00435,B002437,115.8,2025-11-03 09:02:38,0
T0021052,C00145,D00171,B000103,36.88,2025-09-17 19:11:24,0
T0021053,C00720,D01059,B001930,122.42,2025-11-30 04:47:10,0
T0021054,C01363,D00843,B000256,94.23,2025-10-30 03:15:25,0
T0021055,C00085,D00927,B002537,128.62,2025-08-17 06:10:53,0
T0021056,C01000,D00970,B001137,120.1,2025-08-23 06:13:08,0
T0021057,C01201,D00495,B002008,483.23,2025-06-17 00:47:29,0
T0021058,C00895,D00701,B000976,120.51,2025-10-13 17:38:32,0
T0021059,C01844,D01286,B000885,280.85,2025-10-17 22:38:46,0
T0021060,C00711,D00636,B000386,57.81,2025-10-30 22:58:54,0
T0021061,C00107,D00843,B002035,86.46,2026-04-09 19:41:30,0
T0021062,C00839,D00989,B000760,95.35,2025-09-28 19:48:02,0
T0021063,C01549,D00740,B000564,49.01,2025-07-21 03:39:41,0
T0021064,C00805,D00669,B002511,71.65,2025-07-25 13:43:07,0
T0021065,C01986,D00781,B000213,136.89,2026-04-17 12:11:56,0
T0021066,C00553,D00664,B000574,130.19,2025-06-11 10:50:04,0
T0021067,C01049,D00698,B002222,151.77,2026-01-15 04:44:57,0
T0021068,C01955,D00370,B000739,65.04,2026-05-05 07:00:43,0
T0021069,C00771,D00482,B000137,56.93,2026-02-12 09:06:44,0
T0021070,C00852,D00921,B001858,141.86,2025-12-08 23:21:47,0
T0021071,C01714,D01181,B002303,21.38,2025-08-21 03:57:01,0
T0021072,C00315,D00491,B000981,43.76,2026-01-13 21:45:14,0
T0021073,C00168,D00547,B001765,6.46,2026-05-10 19:46:48,0
T0021074,C00754,D00528,B001666,11.31,2026-02-11 23:05:21,0
T0021075,C00825,D00273,B002332,41.83,2025-10-28 22:10:54,0
T0021076,C00922,D01362,B001076,2.96,2026-02-28 18:48:07,0
T0021077,C00826,D00865,B000388,42.24,2025-11-20 07:49:04,0
T0021078,C00664,D00667,B000968,159.62,2026-03-31 22:59:46,0
T0021079,C00770,D00831,B001219,9.46,2025-07-09 11:54:51,0
T0021080,C01728,D00669,B002524,86.1,2025-11-16 05:15:48,0
T0021081,C01814,D00007,B002099,366.46,2025-08-21 07:39:45,0
T0021082,C01235,D00027,B002371,235.02,2026-01-15 22:34:43,1
T0021083,C01407,D00209,B002868,54.67,2025-09-12 06:15:36,0
T0021084,C01665,D01306,B000355,388.15,2026-03-23 22:54:46,0
T0021085,C00458,D00193,B001054,59.99,2025-07-29 13:06:56,0
T0021086,C00832,D00492,B000681,11.29,2026-05-31 00:01:05,0
T0021087,C01289,D01367,B000176,768.8,2026-05-11 08:21:22,0
T0021088,C00789,D00081,B001011,306.06,2025-10-22 08:17:36,0
T0021089,C00753,D01212,B002465,94.09,2025-10-08 17:59:28,0
T0021090,C00611,D00206,B002306,164.66,2026-03-12 05:22:54,0
T0021091,C01345,D01204,B001467,166.86,2025-09-29 12:37:52,0
T0021092,C01773,D01475,B000392,32.44,2026-05-26 08:03:51,1
T0021093,C00487,D00271,B001104,33.48,2025-11-19 12:41:48,0
T0021094,C01655,D01488,B002664,95.11,2026-04-26 03:50:11,1
T0021095,C00363,D01269,B000836,363.84,2025-06-13 06:02:07,0
T0021096,C00279,D00023,B001828,1.51,2026-05-17 17:29:09,0
T0021097,C01364,D01495,B001325,228.84,2025-12-24 18:10:43,0
T0021098,C01450,D00592,B002893,8.89,2026-06-08 11:17:36,0
T0021099,C01777,D00837,B000768,97.58,2026-03-31 05:52:06,1
T0021100,C00667,D00807,B002999,152.36,2025-07-11 09:44:40,0
T0021101,C00614,D01260,B002713,174.12,2025-07-27 00:12:38,0
T0021102,C00273,D01239,B001223,9.04,2025-12-31 22:30:33,0
T0021103,C00813,D01187,B002214,81.35,2025-06-14 01:43:36,0
T0021104,C00460,D01237,B000374,131.5,2026-05-24 05:19:37,0
T0021105,C00161,D00796,B000775,10.25,2026-03-23 15:56:04,0
T0021106,C01642,D00370,B000996,21.77,2025-08-26 11:56:51,0
T0021107,C01626,D00207,B001078,163.44,2026-03-28 06:58:41,0
T0021108,C01739,D01473,B000410,110.61,2026-04-19 21:53:22,0
T0021109,C00513,D01364,B000972,26.48,2025-06-24 17:14:28,0
T0021110,C01627,D01347,B002851,114.93,2026-04-25 16:48:48,0
T0021111,C00989,D00798,B001988,365.75,2025-07-01 00:24:39,0
T0021112,C00980,D01426,B000811,2.36,2026-04-11 18:32:05,0
T0021113,C00289,D00584,B002235,154.35,2025-07-01 19:26:34,0
T0021114,C01926,D00537,B001153,11.48,2025-08-05 18:34:27,0
T0021115,C01816,D00649,B002994,0.97,2026-01-12 15:58:19,0
T0021116,C00168,D00577,B000716,24.49,2025-07-13 22:45:11,1
T0021117,C00216,D01119,B001643,82.46,2026-01-10 05:31:24,0
T0021118,C00726,D01499,B000425,243.18,2026-01-17 05:57:24,0
T0021119,C01414,D01007,B001751,49.65,2025-12-28 15:18:58,0
T0021120,C00979,D01469,B001368,147.39,2025-07-31 23:18:02,0
T0021121,C00182,D00409,B002282,79.44,2025-06-19 20:54:09,0
T0021122,C00633,D00737,B001903,40.05,2026-01-19 05:08:49,0
T0021123,C00518,D00203,B000506,108.31,2025-07-17 13:54:40,0
T0021124,C00100,D01351,B000551,239.53,2025-09-18 05:49:26,0
T0021125,C00539,D00174,B000956,268.01,2025-09-25 15:25:16,0
T0021126,C01773,D01475,B002505,281.13,2025-07-30 12:58:20,0
T0021127,C00423,D00765,B000980,62.0,2026-04-16 15:48:01,0
T0021128,C01122,D00024,B001953,236.59,2025-10-10 19:43:28,0
T0021129,C01542,D00725,B002858,35.77,2025-11-06 07:11:57,0
T0021130,C01012,D00549,B001036,201.16,2025-12-13 09:50:27,0
T0021131,C01484,D00062,B001867,444.59,2025-09-12 15:20:07,0
T0021132,C00017,D00635,B000170,2.08,2025-12-12 09:48:55,0
T0021133,C00844,D01254,B000673,87.07,2025-11-02 17:28:33,0
T0021134,C00825,D00663,B001041,156.52,2025-08-27 21:44:14,0
T0021135,C01355,D00099,B000994,181.49,2025-10-12 11:17:49,0
T0021136,C00420,D01128,B001378,29.05,2025-08-20 19:26:54,0
T0021137,C01830,D00478,B000444,537.32,2026-04-26 06:28:11,0
T0021138,C01295,D00523,B000425,143.28,2025-10-28 21:56:33,0
T0021139,C00787,D00635,B001974,26.93,2025-06-21 21:20:54,0
T0021140,C01949,D00640,B002084,3.11,2026-02-23 19:28:58,1
T0021141,C01322,D00668,B001591,229.36,2025-09-21 02:15:50,0
T0021142,C01678,D00979,B000288,12.46,2026-01-07 04:40:56,0
T0021143,C01216,D01457,B001539,22.81,2026-03-18 22:45:34,0
T0021144,C00545,D01398,B002320,128.29,2025-06-18 22:24:50,1
T0021145,C00472,D01430,B001981,138.76,2026-03-10 06:26:17,0
T0021146,C00717,D00685,B002623,174.18,2026-03-02 04:11:52,0
T0021147,C01698,D00279,B001177,75.01,2025-06-15 18:19:08,0
T0021148,C01961,D01102,B000958,223.02,2026-02-27 20:41:49,0
T0021149,C01666,D00125,B001671,549.53,2025-10-12 16:16:37,0
T0021150,C01575,D00070,B001670,47.43,2025-07-29 00:50:59,0
T0021151,C01932,D00824,B000047,182.12,2025-08-16 19:34:48,0
T0021152,C01818,D01247,B000026,395.64,2026-05-06 12:20:15,0
T0021153,C00482,D00458,B000090,173.89,2026-05-22 18:27:33,0
T0021154,C01992,D00711,B000564,171.44,2025-09-18 16:23:04,0
T0021155,C00638,D00751,B002289,38.0,2025-10-15 10:54:01,0
T0021156,C01189,D00799,B000785,114.9,2025-06-14 11:10:41,0
T0021157,C01995,D00243,B000039,124.01,2026-01-12 20:40:33,0
T0021158,C01490,D00361,B000633,180.66,2026-05-17 15:13:00,0
T0021159,C00313,D00919,B000379,862.7,2026-05-07 04:44:16,0
T0021160,C00029,D00376,B000682,5.13,2026-06-02 06:29:14,0
T0021161,C01474,D00308,B000421,10.12,2025-10-15 05:26:22,0
T0021162,C01016,D01162,B000987,12.17,2026-03-03 23:07:31,0
T0021163,C01464,D00904,B000539,203.79,2025-10-26 16:42:31,0
T0021164,C00760,D00819,B002250,21.99,2026-01-20 12:38:38,0
T0021165,C01937,D00006,B000686,146.11,2025-07-29 19:42:03,0
T0021166,C01623,D00373,B002285,58.88,2026-05-29 17:51:50,0
T0021167,C00235,D00390,B001880,91.69,2026-04-16 23:45:13,0
T0021168,C01069,D00605,B000269,36.44,2026-05-12 13:52:39,0
T0021169,C01594,D01284,B000455,301.61,2026-04-17 10:26:29,0
T0021170,C01376,D01281,B000673,132.34,2026-05-10 03:18:07,0
T0021171,C00414,D01107,B002227,433.88,2026-04-21 06:57:16,0
T0021172,C00246,D01401,B000604,128.21,2025-10-29 11:48:25,0
T0021173,C00752,D00829,B000554,19.84,2026-01-28 13:14:12,0
T0021174,C00835,D00856,B000166,28.11,2026-01-26 16:43:27,0
T0021175,C00057,D00651,B002887,677.49,2025-11-20 07:29:14,0
T0021176,C00822,D00517,B001784,193.96,2026-03-13 15:36:47,0
T0021177,C00891,D00795,B002879,7.58,2026-05-06 15:29:09,1
T0021178,C01057,D00205,B000883,182.5,2026-04-10 07:33:08,0
T0021179,C00703,D01311,B002913,79.7,2026-05-16 18:18:10,0
T0021180,C00482,D00458,B001886,55.05,2026-01-18 17:43:23,0
T0021181,C01118,D00147,B000524,25.1,2025-12-29 15:13:50,1
T0021182,C01961,D00809,B000753,274.8,2025-06-19 12:00:16,1
T0021183,C01729,D00794,B002545,9.9,2026-02-05 18:24:42,1
T0021184,C01868,D01047,B000613,51.34,2025-09-20 08:05:13,0
T0021185,C01881,D01013,B002967,54.88,2025-09-27 17:25:28,0
T0021186,C00318,D00981,B000425,26.31,2025-10-16 12:39:35,0
T0021187,C01170,D00011,B001703,106.45,2025-07-28 11:28:36,0
