behavior_id,customer_id,device_id,device_fingerprint,ip_address,current_country,current_city,previous_country,previous_city,location_change_flag,login_timestamp,logout_timestamp,session_duration_minutes,transactions_last_1h,transactions_last_24h,avg_session_duration,typing_speed_score,mouse_movement_score,device_risk_score,behavior_risk_score,account_takeover_suspected,created_at
BEH012655,CUST11164,DEV00193,06a63cd8b48e40ae,26.214.164.253,India,Smithtown,India,Tiffanyhaven,False,2026-05-01 02:54:00,2026-05-01 03:34:00,22,2,4,15.4,74.62,82.54,15.0,10.0,False,2026-05-01 02:54:00
BEH012656,CUST10599,DEV00663,0a59e6e41c264826,1.75.103.220,India,South Brandyfort,India,Lake Christian,False,2026-04-30 23:12:00,2026-04-30 23:57:00,25,0,5,15.4,68.33,91.13,15.0,10.0,False,2026-04-30 23:12:00
BEH012657,CUST11167,DEV01302,f09fcf8951f1431b,58.239.182.212,India,South Johnstad,India,Wolfeport,False,2026-05-20 08:20:00,2026-05-20 08:59:00,14,1,6,15.4,78.89,90.71,15.0,10.0,False,2026-05-20 08:20:00
BEH012658,CUST11606,DEV00300,b7f10f6f87a84346,188.40.99.123,India,Bradleystad,India,East Miguel,False,2026-05-04 09:29:00,2026-05-04 09:48:00,5,0,5,15.4,73.13,77.28,15.0,10.0,False,2026-05-04 09:29:00
BEH012659,CUST10150,DEV00010,eacd406debc84f99,200.253.188.201,India,North Ellenfurt,India,North Christopherborough,False,2026-05-31 17:45:00,2026-05-31 18:08:00,11,2,5,15.4,88.87,82.55,15.0,10.0,False,2026-05-31 17:45:00
BEH012660,CUST10707,DEV00192,f95a3dec74f84fad,9.76.38.80,India,Monicaberg,India,Mitchellport,False,2026-04-26 18:07:00,2026-04-26 18:31:00,12,2,1,15.4,78.07,58.01,15.0,10.0,False,2026-04-26 18:07:00
BEH012661,CUST11857,DEV01450,275d903002944e24,57.249.18.177,India,Lake Alvinborough,India,North Victoriaberg,False,2026-05-19 00:13:00,2026-05-19 00:46:00,8,0,1,15.4,68.52,91.05,15.0,10.0,False,2026-05-19 00:13:00
BEH012662,CUST11206,DEV00258,1810be6cb8da41b1,154.156.66.36,India,Lake Lisa,India,Ericatown,False,2026-05-26 11:46:00,2026-05-26 12:00:00,34,0,1,15.4,89.83,96.87,15.0,10.0,False,2026-05-26 11:46:00
BEH012663,CUST11311,DEV00302,6899e177bfea4d0a,124.29.136.12,India,Wilsonbury,India,East Jeffreystad,False,2026-05-21 18:55:00,2026-05-21 19:10:00,45,2,1,15.4,87.92,63.52,15.0,10.0,False,2026-05-21 18:55:00
BEH012664,CUST10891,DEV00776,4f2855510dc4414b,31.114.180.88,India,Kleinton,India,West Jonathanton,False,2026-05-01 22:46:00,2026-05-01 22:52:00,28,0,4,15.4,78.76,75.22,15.0,10.0,False,2026-05-01 22:46:00
BEH012665,CUST11151,DEV01202,66bfb9d0c3f34446,125.220.168.37,India,Scottchester,India,South Angelaview,False,2026-05-23 08:18:00,2026-05-23 08:35:00,43,1,3,15.4,80.77,98.05,15.0,10.0,False,2026-05-23 08:18:00
BEH012666,CUST11052,DEV01422,dbe7f5fa8926409a,153.118.157.13,India,North Michaelfort,India,West Brandi,False,2026-06-08 04:47:00,2026-06-08 05:24:00,41,0,1,15.4,87.19,77.81,15.0,10.0,False,2026-06-08 04:47:00
BEH012667,CUST11440,DEV01214,c0af37cc0c7e4862,125.54.133.255,India,Castroside,India,Lake Veronicafurt,False,2026-04-24 10:38:00,2026-04-24 10:46:00,32,2,1,15.4,63.65,86.57,15.0,10.0,False,2026-04-24 10:38:00
BEH012668,CUST11091,DEV01098,4df477e80f3d4395,115.218.17.77,India,New Kimland,India,Lake Victoriafurt,False,2026-05-16 06:49:00,2026-05-16 06:58:00,32,0,4,15.4,79.97,60.76,15.0,10.0,False,2026-05-16 06:49:00
BEH012669,CUST10077,DEV01422,6b8e120ccea249a2,90.184.27.133,India,Navarrohaven,India,Port Cheryl,False,2026-05-11 07:51:00,2026-05-11 08:11:00,10,1,5,15.4,93.7,93.98,15.0,10.0,False,2026-05-11 07:51:00
BEH012670,CUST11326,DEV01227,62e4598403a04950,78.9.250.26,India,Port Vincentfurt,India,Huertaburgh,False,2026-05-29 02:44:00,2026-05-29 02:55:00,32,2,3,15.4,66.27,86.35,15.0,10.0,False,2026-05-29 02:44:00
BEH012671,CUST11559,DEV01324,e3fa7af9d41844a6,124.252.94.37,India,West Jenniferbury,India,Rayberg,False,2026-05-16 01:06:00,2026-05-16 01:17:00,29,0,4,15.4,68.35,64.21,15.0,10.0,False,2026-05-16 01:06:00
BEH012672,CUST10884,DEV01313,8e7504e892f44f3b,112.86.89.236,India,Rickyton,India,Douglasside,False,2026-05-15 11:51:00,2026-05-15 12:13:00,42,2,2,15.4,75.19,55.34,15.0,10.0,False,2026-05-15 11:51:00
BEH012673,CUST11211,DEV00030,04b85ad303914968,19.135.66.248,India,Jonathanbury,India,Port Barbara,False,2026-06-08 04:14:00,2026-06-08 04:55:00,36,1,2,15.4,61.91,95.1,15.0,10.0,False,2026-06-08 04:14:00
BEH012674,CUST10930,DEV00701,c732b6256bda45fb,119.68.213.18,India,Johnfort,India,South Denise,False,2026-05-12 00:42:00,2026-05-12 01:07:00,22,0,4,15.4,90.56,73.45,15.0,10.0,False,2026-05-12 00:42:00
BEH012675,CUST10666,DEV00296,8bd2a6e374af416b,115.188.48.171,India,Veronicastad,India,Jameshaven,False,2026-04-28 20:51:00,2026-04-28 21:05:00,37,1,1,15.4,70.34,88.7,15.0,10.0,False,2026-04-28 20:51:00
BEH012676,CUST10405,DEV00596,4c8395f35b1f41a1,93.180.14.221,India,South Colleen,India,West Michelle,False,2026-05-18 15:27:00,2026-05-18 16:10:00,43,1,4,15.4,94.13,92.07,15.0,10.0,False,2026-05-18 15:27:00
BEH012677,CUST11935,DEV00829,814b8d644e494c0a,132.82.185.19,India,East Anthony,India,Port Joel,False,2026-04-28 05:40:00,2026-04-28 06:19:00,13,0,4,15.4,88.3,63.06,15.0,10.0,False,2026-04-28 05:40:00
BEH012678,CUST11491,DEV00707,527f5ef1ca454e98,80.120.247.35,India,Curtisbury,India,Jaredfurt,False,2026-05-19 05:02:00,2026-05-19 05:40:00,40,0,3,15.4,77.96,69.63,15.0,10.0,False,2026-05-19 05:02:00
BEH012679,CUST10219,DEV00019,15dec63deb1241e6,139.96.166.36,India,Cameronborough,India,South Alanside,False,2026-05-19 02:14:00,2026-05-19 02:20:00,42,0,3,15.4,62.15,65.02,15.0,10.0,False,2026-05-19 02:14:00
BEH012680,CUST11630,DEV00540,da4da1c0f9db4cf9,69.99.4.127,India,East Gerald,India,Laurieland,False,2026-05-18 20:36:00,2026-05-18 21:09:00,23,0,6,15.4,89.77,56.84,15.0,10.0,False,2026-05-18 20:36:00
BEH012681,CUST10546,DEV01111,94f915fc11de4d8b,162.124.33.203,India,Garnerfurt,India,Lake Jonathan,False,2026-05-23 15:21:00,2026-05-23 15:31:00,44,2,4,15.4,82.54,90.43,15.0,10.0,False,2026-05-23 15:21:00
BEH012682,CUST11584,DEV00361,bdf33c2d1edf4124,41.12.208.165,India,Kendrafurt,India,Keithton,False,2026-06-01 16:26:00,2026-06-01 16:52:00,41,1,4,15.4,86.89,92.75,15.0,10.0,False,2026-06-01 16:26:00
BEH012683,CUST11332,DEV00572,b18c0c6120884e3f,213.22.85.77,India,Scottmouth,India,East Christinaland,False,2026-05-25 18:32:00,2026-05-25 19:11:00,28,0,6,15.4,80.02,91.12,15.0,10.0,False,2026-05-25 18:32:00
BEH012684,CUST11717,DEV01447,d6f0da7f2ec040b2,170.142.227.139,India,North Lynn,India,Scottberg,False,2026-05-06 23:32:00,2026-05-06 23:47:00,13,0,3,15.4,91.6,80.38,15.0,10.0,False,2026-05-06 23:32:00
BEH012685,CUST10498,DEV00015,ab52edb6513b45f2,76.95.12.96,India,West Jamesbury,India,Rogersborough,False,2026-06-02 19:29:00,2026-06-02 19:43:00,20,2,5,15.4,85.08,63.7,15.0,10.0,False,2026-06-02 19:29:00
BEH012686,CUST11994,DEV01032,3b5f573a15794d48,44.185.194.12,India,Lowestad,India,Ramoschester,False,2026-05-02 03:01:00,2026-05-02 03:40:00,29,2,3,15.4,61.8,87.81,15.0,10.0,False,2026-05-02 03:01:00
BEH012687,CUST11000,DEV00821,0633e0c8478a48a7,145.159.136.173,India,East Melissaberg,India,Lake Taraport,False,2026-06-05 14:54:00,2026-06-05 15:15:00,22,2,1,15.4,68.8,87.92,15.0,10.0,False,2026-06-05 14:54:00
BEH012688,CUST11359,DEV01327,d7b96786442c4657,70.177.132.121,India,Ashleyfurt,India,Laurenburgh,False,2026-05-18 13:05:00,2026-05-18 13:44:00,15,1,3,15.4,61.8,94.31,15.0,10.0,False,2026-05-18 13:05:00
BEH012689,CUST10340,DEV00979,1adc1b60bfc5418f,48.239.156.118,India,East Ryan,India,Jadeshire,False,2026-04-28 02:44:00,2026-04-28 03:15:00,45,0,6,15.4,70.29,92.62,15.0,10.0,False,2026-04-28 02:44:00
BEH012690,CUST10372,DEV01487,3259e07b68664436,173.246.116.143,India,South Chelsea,India,Keithmouth,False,2026-05-28 04:33:00,2026-05-28 04:54:00,36,2,2,15.4,85.32,66.92,15.0,10.0,False,2026-05-28 04:33:00
BEH012691,CUST11028,DEV00687,d27d5fa8dfed43b2,73.226.57.162,India,Brownshire,India,North Leonardchester,False,2026-05-11 09:28:00,2026-05-11 09:43:00,12,2,4,15.4,86.41,93.17,15.0,10.0,False,2026-05-11 09:28:00
BEH012692,CUST11179,DEV00827,25d65bfb38fd4657,120.64.181.136,India,Port Alan,India,West Tim,False,2026-06-03 18:21:00,2026-06-03 18:28:00,12,0,3,15.4,60.61,84.4,15.0,10.0,False,2026-06-03 18:21:00
BEH012693,CUST11880,DEV01251,df715f1dafc641d0,214.231.22.169,India,East Josephmouth,India,Lewisport,False,2026-04-30 23:04:00,2026-04-30 23:48:00,18,2,1,15.4,66.06,64.27,15.0,10.0,False,2026-04-30 23:04:00
BEH012694,CUST10514,DEV01311,43be074649d54383,63.10.77.229,India,Lake Tyler,India,Amberview,False,2026-06-02 09:16:00,2026-06-02 09:51:00,36,0,6,15.4,68.28,93.36,15.0,10.0,False,2026-06-02 09:16:00
BEH012695,CUST10029,DEV00455,fd948e794f864f21,212.199.14.202,India,Stephanieberg,India,South Michelleside,False,2026-06-03 01:47:00,2026-06-03 02:19:00,44,2,4,15.4,85.93,79.94,15.0,10.0,False,2026-06-03 01:47:00
BEH012696,CUST11991,DEV00081,0852c3b695a34968,59.145.172.87,India,Brownmouth,India,New Matthewshire,False,2026-04-23 23:31:00,2026-04-24 00:01:00,5,0,2,15.4,78.97,95.87,15.0,10.0,False,2026-04-23 23:31:00
BEH012697,CUST11674,DEV01159,84208f4448994811,100.191.22.217,India,West Kimberly,India,South Marilyn,False,2026-05-14 19:52:00,2026-05-14 20:02:00,24,1,3,15.4,82.16,55.78,15.0,10.0,False,2026-05-14 19:52:00
BEH012698,CUST10821,DEV00171,631b828a9b3a484f,182.255.206.235,India,East Alicia,India,Wigginsbury,False,2026-05-09 13:37:00,2026-05-09 14:17:00,10,0,1,15.4,68.76,63.55,15.0,10.0,False,2026-05-09 13:37:00
BEH012699,CUST11943,DEV00385,fcb9b1f013654970,19.53.255.165,India,Brownville,India,Weberport,False,2026-04-27 07:59:00,2026-04-27 08:16:00,37,2,5,15.4,83.95,75.26,15.0,10.0,False,2026-04-27 07:59:00
BEH012700,CUST10348,DEV00384,cb8818c912ac4250,56.239.130.148,India,East Ryanstad,India,North Robert,False,2026-05-23 09:39:00,2026-05-23 10:08:00,38,0,1,15.4,72.27,95.45,15.0,10.0,False,2026-05-23 09:39:00
BEH012701,CUST10792,DEV01024,38830d36538b48c3,67.242.72.42,India,Oconnorton,India,Gilmorestad,False,2026-04-24 04:26:00,2026-04-24 04:39:00,9,1,4,15.4,85.49,74.74,15.0,10.0,False,2026-04-24 04:26:00
BEH012702,CUST10725,DEV01253,6cc342d7e7a8498e,205.136.42.215,India,Carlaborough,India,North Garychester,False,2026-05-03 16:50:00,2026-05-03 17:09:00,24,1,4,15.4,82.43,56.77,15.0,10.0,False,2026-05-03 16:50:00
BEH012703,CUST10150,DEV00010,3c102ff7ddb54bf2,200.253.188.201,India,West Austinmouth,India,New Garrettview,False,2026-05-01 22:38:00,2026-05-01 22:46:00,18,2,5,15.4,87.56,66.29,15.0,10.0,False,2026-05-01 22:38:00
BEH012704,CUST11148,DEV00160,0d026d1efd444d9b,1.27.202.38,India,Thomashaven,India,Lake Laurenbury,False,2026-05-19 03:25:00,2026-05-19 03:40:00,16,0,4,15.4,87.38,91.95,15.0,10.0,False,2026-05-19 03:25:00
BEH012705,CUST10629,DEV00402,9a678cd50c514f70,171.141.12.2,India,Nicoleshire,India,Faulknerton,False,2026-05-14 09:04:00,2026-05-14 09:32:00,22,2,2,15.4,78.4,62.3,15.0,10.0,False,2026-05-14 09:04:00
BEH012706,CUST11949,DEV00487,a5b293f5080f4732,181.81.228.39,India,South Taylor,India,Kleinville,False,2026-05-03 06:43:00,2026-05-03 07:03:00,8,1,1,15.4,76.78,85.85,15.0,10.0,False,2026-05-03 06:43:00
BEH012707,CUST11694,DEV00128,e6d7a59f4b6941ff,216.170.241.237,India,Kimberlyfort,India,Ericksonville,False,2026-05-05 22:09:00,2026-05-05 22:50:00,6,0,5,15.4,88.0,61.41,15.0,10.0,False,2026-05-05 22:09:00
BEH012708,CUST10443,DEV00707,bbe755fe83d944c3,86.18.70.132,India,Robertberg,India,Lewisstad,False,2026-05-23 20:03:00,2026-05-23 20:11:00,42,2,4,15.4,60.26,70.82,15.0,10.0,False,2026-05-23 20:03:00
BEH012709,CUST10750,DEV00588,a616eab289ba42d0,53.133.70.155,India,Kendrashire,India,New Moniqueside,False,2026-05-19 04:42:00,2026-05-19 04:54:00,39,1,2,15.4,72.38,69.79,15.0,10.0,False,2026-05-19 04:42:00
BEH012710,CUST11651,DEV00166,ae0a9ca048a44ab5,170.85.204.139,India,Flynnmouth,India,Sullivanstad,False,2026-04-30 05:41:00,2026-04-30 06:26:00,28,1,2,15.4,65.79,88.64,15.0,10.0,False,2026-04-30 05:41:00
BEH012711,CUST11843,DEV00995,b700676524f74cd8,131.115.167.147,India,Lake Yesenia,India,South Christopher,False,2026-05-29 08:50:00,2026-05-29 09:22:00,31,1,6,15.4,89.06,65.06,15.0,10.0,False,2026-05-29 08:50:00
BEH012712,CUST11536,DEV00332,bec5b12af8514d73,1.57.133.221,India,South Denise,India,Lisaport,False,2026-05-15 00:33:00,2026-05-15 01:08:00,29,0,6,15.4,78.75,81.52,15.0,10.0,False,2026-05-15 00:33:00
BEH012713,CUST10568,DEV00535,5c08011496004694,38.252.36.201,India,Port Victoria,India,South Stevenhaven,False,2026-06-04 03:48:00,2026-06-04 04:23:00,44,1,6,15.4,94.37,75.43,15.0,10.0,False,2026-06-04 03:48:00
BEH012714,CUST11583,DEV00326,456e553cb6004c86,205.181.229.226,India,East Susan,India,Matthewmouth,False,2026-06-05 00:01:00,2026-06-05 00:26:00,32,0,4,15.4,61.6,92.6,15.0,10.0,False,2026-06-05 00:01:00
BEH012715,CUST11392,DEV00876,f662b85232be469c,58.223.89.146,India,South Cathy,India,North Lance,False,2026-05-07 11:14:00,2026-05-07 11:47:00,11,2,2,15.4,63.07,85.07,15.0,10.0,False,2026-05-07 11:14:00
BEH012716,CUST10297,DEV00017,a39da1a98f824313,193.107.188.166,India,Davisside,India,North Jerry,False,2026-04-23 22:45:00,2026-04-23 23:02:00,18,0,3,15.4,73.03,79.17,15.0,10.0,False,2026-04-23 22:45:00
BEH012717,CUST10447,DEV01280,4ca17b17ff2b4a08,108.167.59.198,India,West Stacyfort,India,Sanchezberg,False,2026-05-04 00:40:00,2026-05-04 01:11:00,37,0,2,15.4,81.1,70.98,15.0,10.0,False,2026-05-04 00:40:00
BEH012718,CUST11633,DEV00455,1532e9236d814eee,120.202.89.138,India,Hillchester,India,South Dannymouth,False,2026-05-06 18:13:00,2026-05-06 18:44:00,44,2,6,15.4,67.17,77.25,15.0,10.0,False,2026-05-06 18:13:00
BEH012719,CUST11659,DEV00014,2b69e81208fd448f,207.108.144.251,India,South Christopher,India,Port John,False,2026-06-03 14:21:00,2026-06-03 14:44:00,38,1,6,15.4,76.21,98.89,15.0,10.0,False,2026-06-03 14:21:00
BEH012720,CUST11818,DEV00828,0fe57a47034b4fd3,211.173.45.123,India,Oliverchester,India,Bonnieshire,False,2026-06-01 10:57:00,2026-06-01 11:15:00,22,0,3,15.4,76.35,94.1,15.0,10.0,False,2026-06-01 10:57:00
BEH012721,CUST11760,DEV00526,e251053b05524366,51.193.210.205,India,Jenniferbury,India,Lake Ashleyborough,False,2026-06-06 16:23:00,2026-06-06 16:43:00,12,0,4,15.4,89.61,67.76,15.0,10.0,False,2026-06-06 16:23:00
BEH012722,CUST10447,DEV01280,8437a1eff3f24cf4,108.167.59.198,India,South Wendy,India,East Thomas,False,2026-05-09 12:08:00,2026-05-09 12:51:00,16,2,5,15.4,72.34,81.59,15.0,10.0,False,2026-05-09 12:08:00
BEH012723,CUST10248,DEV00008,580ca885674a4b7e,86.37.117.145,India,East Dawn,India,New Brian,False,2026-05-02 09:30:00,2026-05-02 10:11:00,45,2,2,15.4,87.22,92.89,15.0,10.0,False,2026-05-02 09:30:00
BEH012724,CUST11158,DEV01266,33babbcc8954417f,79.63.13.59,India,Lake Jessicatown,India,New Johnview,False,2026-04-28 16:40:00,2026-04-28 17:14:00,21,0,6,15.4,68.27,84.74,15.0,10.0,False,2026-04-28 16:40:00
BEH012725,CUST10845,DEV00262,9254258ff7f24bd5,90.2.51.88,India,Port Philip,India,East Jennifer,False,2026-04-28 14:01:00,2026-04-28 14:20:00,24,0,1,15.4,82.77,66.09,15.0,10.0,False,2026-04-28 14:01:00
BEH012726,CUST10425,DEV00876,6ef0d328c05b4de2,77.82.228.59,India,Port Eric,India,North Leonard,False,2026-05-02 16:02:00,2026-05-02 16:44:00,39,0,3,15.4,60.62,86.36,15.0,10.0,False,2026-05-02 16:02:00
BEH012727,CUST10878,DEV00612,fdd5407d1ff140b3,92.193.6.235,India,Gouldberg,India,South Amber,False,2026-05-08 18:49:00,2026-05-08 19:16:00,21,0,4,15.4,91.17,56.71,15.0,10.0,False,2026-05-08 18:49:00
BEH012728,CUST11866,DEV00404,4dde1df129814115,153.54.239.199,India,Simston,India,Owenshaven,False,2026-05-02 10:54:00,2026-05-02 11:06:00,29,1,2,15.4,67.11,92.05,15.0,10.0,False,2026-05-02 10:54:00
BEH012729,CUST10857,DEV00660,32f544452eab4911,213.200.67.98,India,Shanemouth,India,West Dominiqueview,False,2026-06-01 04:46:00,2026-06-01 04:57:00,25,1,5,15.4,69.21,97.61,15.0,10.0,False,2026-06-01 04:46:00
BEH012730,CUST10469,DEV00573,7b3101b7503947c9,88.52.118.247,India,Grahamland,India,Jacksonhaven,False,2026-05-19 00:13:00,2026-05-19 00:21:00,25,1,1,15.4,82.87,55.21,15.0,10.0,False,2026-05-19 00:13:00
BEH012731,CUST11791,DEV00529,514870fd7fa04b6c,162.133.242.191,India,Bradshawland,India,Hurstfort,False,2026-06-08 02:23:00,2026-06-08 02:34:00,7,1,4,15.4,73.98,80.89,15.0,10.0,False,2026-06-08 02:23:00
BEH012732,CUST11182,DEV01014,d4e4fa9b9e524a30,168.212.72.27,India,Shannonchester,India,North Susan,False,2026-05-07 16:43:00,2026-05-07 17:22:00,27,0,5,15.4,73.52,92.5,15.0,10.0,False,2026-05-07 16:43:00
BEH012733,CUST10264,DEV00004,f66d2341ec2e409e,191.112.8.235,India,New Diana,India,South Catherineborough,False,2026-05-14 12:30:00,2026-05-14 13:11:00,44,1,1,15.4,77.59,97.64,15.0,10.0,False,2026-05-14 12:30:00
BEH012734,CUST11286,DEV01260,0fcc45c32072451e,208.87.249.96,India,Westmouth,India,Lake Kayla,False,2026-05-01 16:22:00,2026-05-01 16:42:00,5,2,1,15.4,80.31,80.44,15.0,10.0,False,2026-05-01 16:22:00
BEH012735,CUST11383,DEV00081,78b646dec6394558,91.8.211.73,India,New Lucasberg,India,New Zachary,False,2026-05-08 13:06:00,2026-05-08 13:44:00,27,1,2,15.4,64.6,67.34,15.0,10.0,False,2026-05-08 13:06:00
BEH012736,CUST10071,DEV01391,97252270656048a8,15.78.136.192,India,South Jesusmouth,India,Lake Ashleeside,False,2026-05-08 00:21:00,2026-05-08 00:48:00,35,0,6,15.4,67.61,92.21,15.0,10.0,False,2026-05-08 00:21:00
BEH012737,CUST11621,DEV01290,04bed9bd567e44ec,186.173.239.85,India,South Cory,India,East Zachary,False,2026-04-24 01:32:00,2026-04-24 01:44:00,34,2,5,15.4,60.4,61.05,15.0,10.0,False,2026-04-24 01:32:00
BEH012738,CUST11150,DEV01428,9e4eba9c84834557,81.152.223.100,India,Heatherchester,India,North Nicole,False,2026-06-03 14:29:00,2026-06-03 14:42:00,23,0,6,15.4,75.43,64.84,15.0,10.0,False,2026-06-03 14:29:00
BEH012739,CUST11229,DEV00174,d6092ecf2bc14dbc,114.118.38.22,India,Taylormouth,India,North Meganhaven,False,2026-06-05 02:54:00,2026-06-05 03:04:00,40,2,3,15.4,76.82,63.5,15.0,10.0,False,2026-06-05 02:54:00
BEH012740,CUST10405,DEV00596,3b35eb4d843b402a,93.180.14.221,India,Greenfurt,India,Jeromeland,False,2026-05-02 17:08:00,2026-05-02 17:14:00,32,0,3,15.4,62.15,75.94,15.0,10.0,False,2026-05-02 17:08:00
BEH012741,CUST11396,DEV01233,634be71f7af94b16,221.174.48.212,India,Port Jimmouth,India,New Sarah,False,2026-05-28 11:14:00,2026-05-28 11:21:00,11,1,2,15.4,86.18,65.41,15.0,10.0,False,2026-05-28 11:14:00
BEH012742,CUST10181,DEV00001,7bbd08291da84cf8,87.133.180.157,India,Marciaport,India,South Elizabethburgh,False,2026-05-16 13:08:00,2026-05-16 13:37:00,24,1,5,15.4,92.16,88.9,15.0,10.0,False,2026-05-16 13:08:00
BEH012743,CUST11129,DEV01240,a05791172e644e2b,81.28.89.105,India,South Josephberg,India,Kimberlyton,False,2026-05-21 10:19:00,2026-05-21 10:59:00,22,1,5,15.4,72.83,90.63,15.0,10.0,False,2026-05-21 10:19:00
BEH012744,CUST10416,DEV00004,e78fa8913cb943a5,91.76.92.1,India,East Jillbury,India,South Madeline,False,2026-05-09 14:09:00,2026-05-09 14:50:00,21,2,2,15.4,63.58,94.18,15.0,10.0,False,2026-05-09 14:09:00
BEH012745,CUST11325,DEV01196,fa232575a06647e7,175.72.0.67,India,Normanstad,India,Hamiltonbury,False,2026-04-25 13:48:00,2026-04-25 14:14:00,17,1,1,15.4,72.94,81.06,15.0,10.0,False,2026-04-25 13:48:00
BEH012746,CUST10802,DEV01387,baaa49309f5046c7,65.226.154.169,India,Brianberg,India,East Mariestad,False,2026-05-10 07:49:00,2026-05-10 08:19:00,44,1,4,15.4,92.96,85.66,15.0,10.0,False,2026-05-10 07:49:00
BEH012747,CUST10013,DEV01324,3857ff74081544d7,114.19.29.151,India,Port Martinport,India,Christophertown,False,2026-06-07 05:42:00,2026-06-07 06:12:00,21,0,6,15.4,93.88,70.78,15.0,10.0,False,2026-06-07 05:42:00
BEH012748,CUST11773,DEV00792,cca4b55b7796495c,173.39.170.187,India,East Stefaniemouth,India,New Jennifer,False,2026-05-31 05:32:00,2026-05-31 05:40:00,31,2,5,15.4,73.77,83.98,15.0,10.0,False,2026-05-31 05:32:00
BEH012749,CUST10298,DEV00018,ac4cf494aff24814,32.214.128.247,India,Lisafurt,India,Port Amy,False,2026-04-26 18:12:00,2026-04-26 18:41:00,45,1,4,15.4,66.49,75.97,15.0,10.0,False,2026-04-26 18:12:00
BEH012750,CUST11244,DEV00263,1a6886880ef54594,77.119.232.144,India,Houstonstad,India,North Melvinton,False,2026-05-20 11:20:00,2026-05-20 11:27:00,11,2,3,15.4,72.03,68.72,15.0,10.0,False,2026-05-20 11:20:00
BEH012751,CUST11572,DEV00124,eabb04bf67d042e1,189.68.186.242,India,South Craig,India,Alexanderton,False,2026-05-09 23:07:00,2026-05-09 23:32:00,35,0,3,15.4,93.78,92.78,15.0,10.0,False,2026-05-09 23:07:00
BEH012752,CUST11716,DEV01451,e84153a144734a70,139.54.192.83,India,Lake Brianside,India,New Erikaville,False,2026-05-04 12:51:00,2026-05-04 13:05:00,15,0,2,15.4,87.37,87.66,15.0,10.0,False,2026-05-04 12:51:00
BEH012753,CUST11917,DEV00380,b708ca0e06eb447d,148.250.159.134,India,West Shelby,India,South Tracymouth,False,2026-05-17 02:21:00,2026-05-17 03:05:00,19,0,5,15.4,66.23,89.21,15.0,10.0,False,2026-05-17 02:21:00
BEH012754,CUST11393,DEV00677,a0ed2d8e19614a13,25.93.145.148,India,Port Dawn,India,Solisbury,False,2026-05-19 07:35:00,2026-05-19 08:18:00,7,2,4,15.4,94.99,59.9,15.0,10.0,False,2026-05-19 07:35:00
BEH012755,CUST11880,DEV01251,835e6aa29a9b4ed8,214.231.22.169,India,Christopherbury,India,East Charles,False,2026-05-16 08:24:00,2026-05-16 08:38:00,19,0,2,15.4,69.2,86.36,15.0,10.0,False,2026-05-16 08:24:00
BEH012756,CUST11052,DEV01422,40d03883368d4436,153.118.157.13,India,Riveraborough,India,West Stephanie,False,2026-06-02 09:00:00,2026-06-02 09:35:00,26,0,6,15.4,74.9,73.38,15.0,10.0,False,2026-06-02 09:00:00
BEH012757,CUST11649,DEV00821,f865934530d44110,134.102.195.183,India,Hillfort,India,East Tonya,False,2026-05-24 10:01:00,2026-05-24 10:31:00,33,1,2,15.4,71.24,67.02,15.0,10.0,False,2026-05-24 10:01:00
BEH012758,CUST10792,DEV01024,dad00402c7b748ee,67.242.72.42,India,Davisfort,India,South Jonathan,False,2026-05-14 19:21:00,2026-05-14 19:53:00,8,1,5,15.4,85.88,94.39,15.0,10.0,False,2026-05-14 19:21:00
BEH012759,CUST11224,DEV00365,d04b8127b7864dc4,180.103.48.235,India,East Christina,India,Lake Natashafort,False,2026-05-17 01:48:00,2026-05-17 02:02:00,8,0,1,15.4,79.89,61.86,15.0,10.0,False,2026-05-17 01:48:00
BEH012760,CUST10003,DEV00263,ee1881293e0d43e7,219.128.24.73,India,Lake Christopher,India,New Teresachester,False,2026-05-22 12:24:00,2026-05-22 12:47:00,29,0,4,15.4,85.11,86.18,15.0,10.0,False,2026-05-22 12:24:00
BEH012761,CUST11960,DEV00433,d8ac03a564d84967,145.137.165.124,India,Bethborough,India,Simpsonport,False,2026-05-06 09:23:00,2026-05-06 09:53:00,16,2,3,15.4,86.59,63.79,15.0,10.0,False,2026-05-06 09:23:00
BEH012762,CUST10373,DEV00208,1c3db2f07b334af0,113.166.77.7,India,North James,India,Moraleston,False,2026-05-12 13:09:00,2026-05-12 13:34:00,43,1,3,15.4,89.83,65.74,15.0,10.0,False,2026-05-12 13:09:00
BEH012763,CUST11241,DEV00428,1b2d954affb649a5,89.59.113.7,India,East Tyler,India,Jordanview,False,2026-05-30 12:00:00,2026-05-30 12:40:00,27,2,1,15.4,85.68,62.3,15.0,10.0,False,2026-05-30 12:00:00
BEH012764,CUST11096,DEV01034,e8fc6046c0f54240,186.243.34.245,India,Escobarmouth,India,Lake Tamarabury,False,2026-04-25 22:01:00,2026-04-25 22:18:00,33,1,4,15.4,79.68,85.66,15.0,10.0,False,2026-04-25 22:01:00
BEH012765,CUST11407,DEV00721,792df615d2bb4b46,208.208.18.111,India,Royborough,India,Hollandberg,False,2026-06-04 00:48:00,2026-06-04 01:20:00,45,1,3,15.4,93.1,69.53,15.0,10.0,False,2026-06-04 00:48:00
