transaction_id,customer_id,device_id,merchant_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0021304,C01594,D00763,M0094,B002992,240.16,2026-04-27 06:32:24,0
T0021305,C01988,D00138,M0077,B000236,15.99,2026-05-28 03:21:37,0
T0021306,C01558,D00670,M0038,B002267,241.17,2025-12-05 05:32:07,1
T0021307,C00787,D00009,M0061,B000287,19.22,2025-10-10 19:22:11,0
T0021308,C00350,D01065,M0025,B002939,19.98,2026-03-23 15:26:28,0
T0021309,C01452,D01287,M0077,B002500,443.08,2026-01-21 21:32:43,0
T0021310,C00519,D01407,M0076,B000113,256.72,2026-03-13 04:32:17,0
T0021311,C00973,D00904,M0027,B001622,120.58,2025-12-01 08:04:09,0
T0021312,C00092,D00796,M0025,B000195,311.88,2025-08-06 15:43:58,0
T0021313,C00364,D01110,M0034,B002364,681.54,2026-01-05 02:24:39,0
T0021314,C00561,D01322,M0062,B001400,141.49,2025-10-07 09:52:19,0
T0021315,C00114,D00188,M0013,B000749,142.36,2025-07-26 01:08:27,0
T0021316,C00846,D00970,M0064,B000448,210.62,2026-04-13 22:45:26,0
T0021317,C00103,D00498,M0022,B000952,39.62,2025-09-10 04:52:33,0
T0021318,C01360,D00126,M0060,B001541,27.43,2025-09-07 06:37:13,0
T0021319,C01471,D00307,M0065,B000592,213.81,2025-08-21 11:37:10,0
T0021320,C01288,D00115,M0075,B001661,63.45,2026-01-26 04:00:25,0
T0021321,C01972,D00393,M0071,B001604,21.77,2026-02-08 08:20:18,0
T0021322,C01387,D00514,M0059,B000710,56.72,2026-04-02 04:29:56,0
T0021323,C01844,D01202,M0019,B000495,66.62,2026-04-19 20:30:05,0
T0021324,C01368,D00672,M0036,B001744,503.84,2025-11-15 03:51:09,0
T0021325,C00043,D00134,M0010,B002250,179.58,2026-05-06 04:58:13,0
T0021326,C01624,D01380,M0018,B000413,113.53,2026-04-04 00:14:24,0
T0021327,C00326,D00475,M0049,B002117,520.45,2025-12-31 00:01:55,1
T0021328,C00199,D00294,M0047,B002753,350.17,2026-04-02 17:47:53,0
T0021329,C01725,D01244,M0024,B001839,107.62,2026-05-15 18:34:49,0
T0021330,C01601,D00225,M0038,B001772,354.16,2026-02-18 17:11:45,0
T0021331,C00125,D00540,M0063,B000375,77.7,2026-01-05 18:43:39,0
T0021332,C01062,D00053,M0075,B001080,39.29,2025-10-22 11:58:09,0
T0021333,C00685,D00528,M0030,B001758,39.73,2025-10-17 03:39:16,0
T0021334,C00390,D00778,M0042,B002965,162.85,2026-05-02 05:00:14,1
T0021335,C00823,D01117,M0025,B002572,104.29,2025-10-25 14:45:52,0
T0021336,C01327,D00249,M0066,B002422,161.36,2025-07-20 02:16:46,0
T0021337,C00152,D00092,M0045,B000988,173.79,2026-05-18 16:26:12,0
T0021338,C01138,D00697,M0014,B001973,3.39,2025-12-09 05:10:36,0
T0021339,C01610,D01048,M0048,B000097,8.33,2026-02-20 16:09:08,0
T0021340,C00344,D01227,M0020,B000800,114.11,2025-06-10 05:59:13,0
T0021341,C00188,D00399,M0022,B000502,31.8,2026-01-01 17:36:10,1
T0021342,C01736,D00139,M0066,B001921,150.17,2026-04-23 00:03:44,0
T0021343,C00801,D01344,M0079,B000374,120.51,2026-01-10 14:14:38,0
T0021344,C01073,D00644,M0018,B000705,132.2,2026-05-14 12:53:57,0
T0021345,C01029,D00187,M0040,B000649,54.03,2026-05-04 19:13:18,1
T0021346,C01026,D00439,M0074,B000961,153.18,2025-12-13 16:47:50,0
T0021347,C01070,D00157,M0054,B001066,265.35,2025-07-08 00:46:46,0
T0021348,C00806,D00527,M0045,B002290,937.63,2025-11-07 22:56:12,0
T0021349,C00639,D00727,M0025,B001073,273.44,2026-01-02 11:29:37,0
T0021350,C00631,D00420,M0056,B001862,122.3,2025-09-05 10:46:27,0
T0021351,C01182,D00151,M0026,B002173,32.24,2025-10-29 02:22:25,0
T0021352,C00157,D00749,M0014,B000240,171.59,2025-09-14 13:16:12,0
T0021353,C01589,D00092,M0061,B002061,416.26,2025-09-11 04:57:06,0
T0021354,C00106,D00155,M0061,B001215,35.71,2025-08-15 08:42:14,1
T0021355,C00361,D00296,M0019,B002915,44.36,2026-04-02 19:42:34,0
T0021356,C00331,D01129,M0099,B000513,24.2,2025-08-09 13:33:28,0
T0021357,C00379,D00064,M0050,B000207,200.18,2025-08-10 18:12:21,0
T0021358,C00515,D00112,M0097,B002199,78.27,2026-01-28 14:50:50,0
T0021359,C00376,D01301,M0051,B000301,9.71,2026-02-12 19:24:45,0
T0021360,C00585,D00361,M0052,B001467,311.86,2025-07-07 05:24:33,0
T0021361,C00508,D01163,M0071,B002625,122.36,2026-02-17 08:41:22,0
T0021362,C00299,D00441,M0070,B000975,60.32,2025-11-28 14:23:14,1
T0021363,C00836,D01316,M0035,B000480,63.24,2025-09-16 04:47:50,0
T0021364,C00816,D00233,M0087,B002860,51.43,2026-05-30 07:52:40,0
T0021365,C01199,D00056,M0040,B000034,91.18,2026-01-18 11:50:27,0
T0021366,C01316,D00351,M0047,B002350,61.66,2026-02-11 23:39:48,1
T0021367,C01757,D00305,M0068,B002232,119.09,2025-07-19 05:41:10,0
T0021368,C00629,D00818,M0071,B000370,222.76,2026-01-23 03:22:52,0
T0021369,C00015,D00856,M0031,B002804,168.34,2025-07-07 21:49:12,0
T0021370,C00265,D00767,M0041,B002899,52.32,2025-10-18 22:35:43,0
T0021371,C00818,D01095,M0070,B001718,112.85,2026-04-01 15:34:45,0
T0021372,C00489,D00869,M0005,B001063,275.01,2025-06-19 19:45:18,0
T0021373,C01839,D00912,M0026,B002738,10.6,2026-02-22 07:53:39,1
T0021374,C01898,D00016,M0090,B000549,12.23,2025-10-28 03:55:23,1
T0021375,C00776,D01473,M0060,B002102,121.85,2026-05-31 19:03:16,0
T0021376,C01615,D01247,M0082,B001292,152.88,2026-03-08 17:30:59,0
T0021377,C00105,D00316,M0054,B000745,35.63,2025-12-07 22:18:29,0
T0021378,C01556,D00844,M0080,B002968,205.1,2025-09-07 04:30:00,0
T0021379,C01800,D01210,M0090,B001471,155.88,2026-03-29 14:09:53,0
T0021380,C01283,D00793,M0092,B001109,385.16,2026-06-08 08:07:48,0
T0021381,C00982,D00192,M0091,B002227,27.76,2025-08-23 02:43:55,0
T0021382,C01076,D01228,M0083,B002981,208.77,2025-11-27 00:29:17,0
T0021383,C00480,D01092,M0026,B001923,13.1,2026-03-28 11:27:28,0
T0021384,C01885,D01480,M0079,B002303,124.96,2026-05-15 18:52:06,0
T0021385,C00762,D00087,M0009,B002776,120.41,2026-04-24 05:47:30,0
T0021386,C00975,D00760,M0097,B001539,73.75,2025-07-14 14:47:26,1
T0021387,C01994,D00136,M0095,B002811,279.24,2025-08-11 11:24:24,0
T0021388,C01817,D00943,M0019,B002462,0.66,2026-05-15 17:55:54,0
T0021389,C01245,D00836,M0089,B001440,110.15,2026-04-13 20:57:27,0
T0021390,C00754,D01020,M0001,B001298,36.72,2025-06-14 17:37:45,0
T0021391,C01991,D00537,M0068,B002342,204.09,2025-12-11 08:53:20,0
T0021392,C01664,D00289,M0072,B000668,6.6,2025-09-12 15:20:33,0
T0021393,C00575,D00185,M0035,B002495,267.17,2026-01-04 03:19:03,0
T0021394,C01279,D00003,M0023,B001885,273.11,2025-11-24 05:34:37,1
T0021395,C00083,D01330,M0030,B001998,268.34,2025-06-17 02:01:39,0
T0021396,C01072,D01027,M0090,B002716,24.83,2026-04-06 09:31:26,0
T0021397,C00720,D00169,M0065,B001276,149.3,2026-01-16 13:03:53,1
T0021398,C00953,D01135,M0083,B000589,2.17,2026-03-14 08:40:46,0
T0021399,C01796,D01154,M0098,B000197,282.54,2026-05-11 07:11:49,0
T0021400,C01637,D00933,M0067,B001875,192.55,2025-06-22 02:24:02,0
T0021401,C01168,D01440,M0065,B001660,113.62,2026-04-13 19:50:09,0
T0021402,C01642,D01144,M0019,B002754,196.73,2025-12-04 01:27:21,0
T0021403,C01610,D01339,M0009,B000753,14.86,2026-01-20 19:34:34,0
T0021404,C00345,D01296,M0065,B002794,112.83,2026-02-23 22:43:00,0
T0021405,C01378,D01142,M0042,B002942,51.64,2025-09-06 16:28:39,0
T0021406,C00070,D00758,M0012,B002827,539.69,2025-10-28 15:00:26,0
T0021407,C00014,D00723,M0038,B001788,291.86,2025-12-12 11:18:44,0
T0021408,C01059,D00985,M0061,B002989,198.23,2026-04-05 23:33:29,0
T0021409,C00919,D01359,M0055,B002815,407.14,2025-10-25 14:02:44,0
T0021410,C00099,D00577,M0076,B001078,63.89,2026-05-07 15:42:57,0
T0021411,C00788,D00084,M0050,B002376,346.71,2026-04-07 12:51:58,0
T0021412,C01338,D00816,M0017,B002628,59.01,2026-02-11 18:27:11,0
T0021413,C01836,D00467,M0047,B001147,197.96,2025-12-11 13:35:08,0
T0021414,C01751,D01242,M0019,B001493,200.01,2025-07-13 18:33:14,0
T0021415,C01810,D01190,M0021,B000262,2.78,2026-05-07 20:06:07,0
T0021416,C00553,D01441,M0079,B000903,67.19,2025-11-17 15:12:10,0
T0021417,C01870,D00907,M0085,B002417,2.94,2026-04-05 14:09:38,0
T0021418,C00157,D00029,M0020,B001939,876.04,2026-04-11 10:17:44,0
T0021419,C00135,D00577,M0087,B000551,19.55,2026-03-31 16:25:53,0
T0021420,C00818,D01095,M0076,B001973,117.4,2025-07-29 06:46:38,0
T0021421,C00976,D00075,M0060,B002288,234.5,2026-05-27 13:39:36,0
T0021422,C00271,D01236,M0031,B002709,33.71,2026-03-21 04:35:09,0
T0021423,C00025,D00805,M0059,B000572,99.55,2025-12-19 17:03:44,0
T0021424,C00387,D01114,M0029,B000482,140.26,2025-11-15 18:58:56,0
T0021425,C01627,D00086,M0031,B002013,26.19,2025-06-19 13:47:19,0
T0021426,C00269,D01333,M0010,B001298,226.14,2025-06-27 06:14:22,0
T0021427,C01150,D00494,M0031,B001275,53.36,2025-06-29 13:44:08,0
T0021428,C00400,D01141,M0077,B002589,35.55,2025-10-19 16:30:30,0
T0021429,C00085,D00920,M0014,B000240,122.56,2026-02-20 23:54:42,0
T0021430,C01050,D00165,M0002,B002707,79.22,2025-08-22 10:19:04,0
T0021431,C01858,D01263,M0086,B000323,379.4,2025-06-15 09:01:29,0
T0021432,C01411,D00817,M0093,B000997,318.12,2026-03-27 04:10:19,1
T0021433,C00682,D00616,M0024,B000025,99.06,2025-06-30 00:13:00,0
T0021434,C00116,D00478,M0020,B000181,66.77,2025-09-07 20:03:39,0
T0021435,C01737,D00104,M0047,B001483,59.07,2026-03-10 00:17:39,0
T0021436,C00294,D01269,M0051,B001411,46.71,2025-12-28 13:14:22,0
T0021437,C00967,D00034,M0051,B001111,117.97,2026-01-12 04:18:23,1
T0021438,C00438,D00476,M0020,B001528,245.2,2025-09-29 16:37:38,1
T0021439,C00619,D00612,M0026,B000722,55.82,2025-12-10 12:32:31,0
T0021440,C01637,D00933,M0073,B001731,31.63,2025-12-20 12:10:51,0
T0021441,C01194,D00037,M0056,B002587,96.79,2025-10-09 17:51:57,1
T0021442,C01143,D01203,M0067,B000427,10.73,2026-04-09 09:31:44,0
T0021443,C00956,D00384,M0052,B000871,181.24,2025-09-22 11:28:49,0
T0021444,C01778,D01438,M0016,B000725,109.58,2026-01-31 21:48:34,0
T0021445,C00297,D01493,M0095,B002086,102.89,2025-06-08 22:24:15,1
T0021446,C00834,D00465,M0016,B002910,53.6,2025-12-10 04:13:36,0
T0021447,C00697,D00970,M0097,B001469,352.57,2026-01-23 09:43:35,0
T0021448,C00577,D00513,M0053,B001050,14.23,2025-08-04 21:29:15,0
T0021449,C00775,D01254,M0059,B000441,305.83,2026-01-01 14:20:45,0
T0021450,C00380,D01435,M0095,B000102,70.91,2025-06-15 16:17:03,0
T0021451,C00938,D00898,M0100,B002336,318.82,2026-01-07 07:11:24,0
T0021452,C01288,D00115,M0098,B000048,195.71,2025-06-30 08:01:38,0
T0021453,C00219,D00406,M0085,B002861,16.5,2025-12-04 18:16:40,1
T0021454,C00977,D01204,M0097,B002391,267.16,2025-11-03 02:08:14,0
T0021455,C00877,D00219,M0034,B000370,171.94,2025-10-03 08:12:20,0
T0021456,C01972,D00393,M0085,B001713,4.93,2025-10-18 23:11:23,0
T0021457,C01140,D00420,M0053,B002501,21.53,2025-08-17 01:23:43,0
T0021458,C01389,D00692,M0012,B001404,151.44,2025-09-26 07:55:12,0
T0021459,C01249,D01315,M0073,B000474,162.97,2026-01-23 17:00:05,0
T0021460,C00286,D01024,M0002,B000728,205.95,2025-09-22 02:58:02,0
T0021461,C00475,D00999,M0054,B000399,191.08,2025-11-22 14:44:19,0
T0021462,C00822,D00795,M0006,B002204,161.61,2025-09-23 02:33:58,0
T0021463,C01107,D00318,M0012,B001375,218.02,2025-10-22 03:35:12,0
T0021464,C00961,D00197,M0063,B002579,128.38,2025-12-12 10:48:32,0
T0021465,C00636,D00718,M0036,B001401,45.33,2026-06-05 20:01:51,0
T0021466,C01600,D01322,M0063,B002894,365.21,2025-06-10 21:05:58,0
T0021467,C00013,D00824,M0033,B002476,2.76,2025-09-27 01:15:05,0
T0021468,C00799,D00797,M0044,B002860,68.49,2025-08-31 13:26:43,0
T0021469,C00101,D01365,M0036,B002368,195.77,2025-06-25 22:50:50,0
T0021470,C00732,D01362,M0034,B000081,83.57,2026-04-01 03:22:12,0
T0021471,C01705,D00702,M0099,B000899,3.77,2026-05-01 21:54:16,0
T0021472,C00858,D00834,M0050,B001900,10.24,2025-12-15 06:32:32,0
T0021473,C00588,D01235,M0049,B002748,156.89,2026-02-21 21:16:46,0
T0021474,C01842,D00183,M0094,B000481,502.28,2025-10-20 21:23:50,0
T0021475,C00048,D00630,M0059,B002493,120.4,2025-08-02 21:43:20,0
T0021476,C01784,D01355,M0091,B000015,106.01,2025-10-11 14:56:30,0
T0021477,C00955,D00986,M0086,B001634,57.48,2026-04-24 06:57:48,0
T0021478,C00401,D01339,M0024,B000930,44.5,2025-08-08 06:44:35,0
T0021479,C00116,D00478,M0053,B001593,3.18,2025-08-12 20:24:25,0
T0021480,C01486,D01038,M0007,B000595,47.82,2025-10-24 04:32:01,0
T0021481,C00341,D01394,M0049,B000985,89.43,2025-12-18 12:33:34,0
T0021482,C00942,D01315,M0085,B002050,33.09,2026-04-21 13:18:14,0
T0021483,C01120,D00799,M0069,B002117,13.71,2025-11-17 17:02:14,0
T0021484,C00527,D00311,M0072,B000359,189.73,2025-11-17 02:21:35,0
T0021485,C00411,D01340,M0092,B000216,337.53,2025-09-26 22:15:00,0
T0021486,C01014,D00434,M0064,B000874,414.15,2025-07-07 22:54:10,0
T0021487,C00090,D00022,M0065,B000844,144.35,2026-05-13 23:17:25,0
T0021488,C00817,D00249,M0018,B001524,8.13,2025-06-27 23:44:18,0
T0021489,C00324,D01154,M0041,B000165,202.56,2025-11-26 04:19:08,0
T0021490,C00208,D00400,M0048,B001169,17.5,2025-10-10 17:27:33,1
T0021491,C00568,D00714,M0057,B001743,166.18,2025-09-28 05:36:59,0
T0021492,C00489,D00869,M0018,B000749,226.69,2026-01-14 17:14:49,1
T0021493,C00315,D00077,M0075,B000128,194.12,2026-02-18 00:03:25,0
T0021494,C01369,D00627,M0025,B001408,455.12,2026-02-05 06:02:59,0
T0021495,C00037,D00406,M0043,B002919,201.0,2026-04-26 19:27:04,0
T0021496,C00143,D01389,M0066,B002988,177.24,2025-10-09 18:13:56,1
T0021497,C00827,D01070,M0017,B002713,45.52,2025-08-02 00:01:10,0
T0021498,C00481,D01294,M0040,B001737,388.08,2026-02-08 08:47:37,0
T0021499,C00847,D01134,M0011,B001751,29.68,2026-03-14 07:52:16,0
T0021500,C01414,D01425,M0009,B002859,352.92,2025-07-09 01:53:41,0
T0021501,C01842,D00183,M0050,B002437,56.24,2026-05-21 20:47:43,0
T0021502,C00116,D00431,M0042,B000826,20.92,2025-06-27 13:21:33,0
T0021503,C00104,D00363,M0031,B000240,262.89,2025-06-24 06:04:45,0
T0021504,C00095,D00752,M0085,B002919,0.37,2025-06-11 00:46:46,0
T0021505,C00292,D01263,M0051,B000213,267.65,2025-11-19 04:46:54,0
T0021506,C01704,D01475,M0054,B001476,45.64,2026-04-21 12:42:07,0
T0021507,C01894,D00510,M0094,B001079,324.06,2026-04-22 23:38:41,1
T0021508,C00518,D00197,M0022,B002860,176.39,2025-07-11 07:15:41,0
T0021509,C01697,D00921,M0092,B002146,164.57,2026-02-17 03:40:29,0
T0021510,C00703,D01251,M0034,B001011,68.2,2026-05-25 05:01:45,0
T0021511,C00995,D01367,M0045,B001666,9.19,2026-05-10 09:07:33,0
T0021512,C00953,D01413,M0020,B001551,265.86,2025-08-08 05:14:12,0
T0021513,C00861,D00191,M0084,B001909,28.11,2025-07-04 22:06:47,0
T0021514,C00870,D01119,M0003,B002485,69.84,2026-03-08 10:05:02,1
T0021515,C00860,D00379,M0009,B002610,137.58,2025-12-21 19:39:58,0
T0021516,C00393,D01132,M0082,B001504,98.74,2026-03-24 13:28:30,0
T0021517,C00754,D01020,M0099,B002405,33.22,2025-07-24 21:51:45,0
T0021518,C01993,D01096,M0085,B002293,22.73,2025-09-17 10:31:35,0
T0021519,C00157,D00749,M0042,B001020,19.73,2026-05-18 12:35:23,0
T0021520,C01654,D00263,M0067,B000437,298.17,2026-02-15 16:57:32,0
T0021521,C00174,D00444,M0037,B000616,4.81,2026-04-21 13:38:48,0
T0021522,C00800,D00363,M0056,B000052,565.93,2026-06-01 21:04:27,0
T0021523,C01815,D01133,M0042,B002039,33.2,2025-08-07 00:18:18,0
T0021524,C00103,D00498,M0083,B000344,17.53,2025-07-28 04:11:40,0
T0021525,C00318,D00091,M0078,B000955,129.05,2026-05-19 15:21:11,0
T0021526,C00170,D00724,M0009,B000194,12.5,2025-11-12 17:24:10,0
T0021527,C01298,D00907,M0076,B000151,138.37,2025-09-23 14:17:27,0
T0021528,C00725,D01255,M0009,B001854,285.2,2026-03-21 20:12:50,0
T0021529,C00581,D00470,M0046,B000282,7.36,2025-09-08 22:56:00,0
T0021530,C01420,D00344,M0011,B000395,241.32,2025-11-21 02:55:03,0
T0021531,C01782,D00046,M0043,B002409,75.25,2026-06-02 18:36:13,0
T0021532,C01259,D00292,M0077,B002203,26.06,2026-01-17 18:42:26,0
T0021533,C01949,D00469,M0001,B000960,29.06,2025-12-03 08:08:27,0
T0021534,C01246,D01433,M0084,B002496,376.56,2025-12-08 10:47:49,0
T0021535,C01592,D01166,M0033,B002595,17.58,2025-11-19 14:40:13,0
T0021536,C00233,D00131,M0019,B002455,302.37,2025-08-30 17:32:15,0
T0021537,C01579,D01366,M0026,B002063,117.87,2025-09-26 14:08:07,0
T0021538,C00876,D01205,M0056,B000986,5.98,2025-06-14 23:05:13,0
T0021539,C01872,D00464,M0018,B000043,93.68,2026-01-16 01:21:55,1
T0021540,C00524,D00473,M0075,B000384,255.11,2025-10-12 14:50:23,1
T0021541,C00994,D00200,M0051,B002785,194.31,2026-01-03 17:25:26,0
T0021542,C01855,D00738,M0084,B000844,100.64,2025-08-07 20:07:21,0
T0021543,C01100,D01139,M0060,B000109,294.97,2026-04-18 12:21:54,0
T0021544,C00224,D00669,M0018,B001469,19.24,2025-11-01 12:34:09,0
T0021545,C00741,D00221,M0009,B002904,361.09,2025-08-07 00:23:53,0
T0021546,C00819,D00986,M0098,B002617,281.05,2025-06-19 09:14:34,0
T0021547,C00814,D00491,M0062,B002353,184.79,2026-02-09 10:36:16,0
T0021548,C00007,D01498,M0093,B002981,255.47,2025-09-28 04:37:55,0
T0021549,C01169,D00246,M0028,B002006,117.73,2026-02-07 00:44:00,0
T0021550,C01724,D01375,M0089,B002643,168.66,2026-03-22 14:54:10,0
T0021551,C01279,D00003,M0021,B000594,123.35,2025-12-03 01:49:37,0
T0021552,C00170,D00724,M0067,B000428,65.88,2025-08-07 17:41:15,0
T0021553,C00781,D01247,M0051,B002536,126.2,2026-03-14 10:05:09,0
T0021554,C00002,D00487,M0038,B001239,44.65,2026-03-30 16:58:47,0
T0021555,C00238,D00693,M0025,B001769,87.05,2026-06-04 00:26:37,0
T0021556,C01065,D01033,M0068,B001611,49.44,2026-02-08 02:03:00,0
T0021557,C00758,D01434,M0073,B000452,19.67,2026-03-17 11:45:48,0
T0021558,C01281,D01230,M0032,B000460,58.26,2026-02-01 09:09:29,0
T0021559,C01638,D01363,M0088,B002362,286.57,2026-05-20 05:42:43,0
T0021560,C01073,D00644,M0022,B002651,71.97,2026-01-08 14:20:00,0
T0021561,C00587,D00036,M0099,B002939,206.75,2025-09-12 23:03:51,0
T0021562,C00433,D00914,M0010,B002755,28.89,2025-07-08 16:11:54,0
T0021563,C00216,D01282,M0090,B002232,82.86,2025-07-11 04:30:05,0
T0021564,C00832,D01272,M0091,B001522,18.3,2025-11-27 22:32:23,0
T0021565,C00950,D01139,M0020,B000637,22.38,2026-03-07 04:45:33,0
T0021566,C01074,D00961,M0034,B002901,144.13,2025-06-23 23:15:12,0
T0021567,C01776,D01118,M0065,B000287,140.28,2026-04-15 20:21:08,0
T0021568,C00106,D00486,M0063,B002164,36.0,2025-10-17 05:50:02,0
T0021569,C00962,D00967,M0029,B002117,96.49,2026-04-27 01:42:11,0
T0021570,C00136,D00133,M0099,B001685,298.5,2025-07-03 05:06:04,0
T0021571,C00996,D00353,M0046,B001445,28.71,2025-06-27 18:38:51,1
T0021572,C00887,D01398,M0052,B000370,2.91,2026-03-24 06:21:09,0
T0021573,C01275,D01109,M0031,B002908,158.33,2025-10-01 14:30:33,0
T0021574,C00513,D00287,M0041,B002108,8.25,2026-04-11 14:25:45,0
T0021575,C01458,D00684,M0011,B000279,586.36,2025-10-25 01:24:23,0
T0021576,C01702,D00220,M0001,B001278,141.1,2026-05-10 03:18:10,0
T0021577,C00839,D00008,M0067,B002669,95.34,2025-12-26 19:41:30,0
T0021578,C01952,D00099,M0076,B002379,84.32,2025-12-23 10:13:56,0
T0021579,C01848,D00974,M0001,B002343,127.67,2025-06-20 06:20:08,0
T0021580,C00660,D00808,M0040,B002076,14.25,2025-09-10 00:58:51,0
T0021581,C00828,D01096,M0049,B000096,398.93,2026-02-26 01:45:29,0
T0021582,C01811,D00231,M0067,B000281,147.38,2026-04-08 11:43:00,0
T0021583,C01080,D00741,M0064,B002061,30.5,2025-10-05 08:30:33,0
T0021584,C01112,D00630,M0051,B000437,124.03,2026-01-24 03:39:29,0
T0021585,C01131,D00463,M0049,B001141,21.45,2025-12-05 05:43:46,0
T0021586,C00998,D00402,M0005,B000557,2.66,2025-06-25 13:29:18,0
T0021587,C00124,D00013,M0076,B000787,149.35,2025-10-09 00:41:25,1
T0021588,C00109,D00145,M0097,B001117,156.82,2025-07-23 13:42:18,0
T0021589,C01148,D01078,M0075,B001344,131.45,2025-11-30 05:28:27,0
T0021590,C00370,D00927,M0090,B001104,30.41,2025-06-22 17:22:47,0
T0021591,C01714,D00615,M0047,B001518,138.74,2025-12-08 00:14:09,0
T0021592,C00793,D01120,M0089,B001995,8.73,2026-05-16 02:48:14,0
T0021593,C01032,D01435,M0062,B001368,140.95,2025-11-05 07:12:36,0
T0021594,C01194,D00264,M0083,B002375,121.12,2026-05-09 03:40:13,0
T0021595,C01261,D01125,M0072,B001864,159.74,2025-11-01 17:52:09,0
T0021596,C01754,D00247,M0018,B002077,338.75,2025-12-06 18:46:33,0
T0021597,C00212,D00607,M0084,B000297,284.93,2025-08-03 13:15:53,0
T0021598,C00854,D00529,M0069,B001213,591.79,2025-11-10 09:20:13,0
T0021599,C00323,D01332,M0010,B001195,560.97,2025-07-08 04:40:52,1
T0021600,C01879,D00639,M0090,B000277,221.97,2026-02-20 10:24:38,0
T0021601,C01677,D01294,M0044,B000017,469.97,2025-07-12 19:42:22,0
T0021602,C01384,D01240,M0015,B002911,302.93,2025-06-19 17:22:21,0
T0021603,C00348,D00168,M0052,B000542,195.06,2025-07-20 05:12:34,0
T0021604,C00822,D00795,M0064,B000985,11.76,2026-04-12 11:48:42,0
T0021605,C00728,D01318,M0077,B002937,7.54,2025-08-09 15:46:10,0
T0021606,C01164,D00230,M0066,B002476,272.65,2026-03-21 12:09:56,0
T0021607,C01270,D00202,M0079,B002480,100.9,2026-03-08 16:08:26,0
T0021608,C01780,D01198,M0026,B000214,252.79,2025-08-20 22:55:11,0
T0021609,C01149,D00099,M0029,B002726,56.3,2026-01-12 14:16:30,0
T0021610,C01073,D00644,M0068,B000871,76.04,2025-12-11 03:19:44,0
T0021611,C00201,D00730,M0094,B001529,180.69,2025-11-18 11:14:01,0
T0021612,C01500,D01310,M0065,B001376,370.34,2025-10-06 21:54:25,0
T0021613,C00578,D00075,M0028,B000477,13.78,2025-09-27 04:39:12,0
T0021614,C01087,D00750,M0068,B001429,296.51,2025-12-07 11:08:47,0
T0021615,C01163,D00686,M0090,B001476,236.26,2025-09-04 21:02:19,0
T0021616,C00604,D00504,M0082,B001586,56.87,2025-08-15 23:12:59,0
T0021617,C01717,D00892,M0009,B001494,65.83,2025-08-30 08:03:20,0
T0021618,C00903,D01375,M0018,B001141,7.14,2026-01-05 11:31:33,0
T0021619,C01958,D00742,M0024,B002628,2.38,2025-08-29 22:26:34,0
T0021620,C00416,D01436,M0078,B002677,97.23,2026-01-16 18:15:30,0
T0021621,C00733,D00927,M0083,B001072,15.06,2025-12-19 10:25:29,1
T0021622,C00250,D00087,M0075,B001338,32.35,2025-11-13 12:18:50,0
T0021623,C00887,D00489,M0060,B000448,281.37,2025-12-17 14:36:25,0
T0021624,C00689,D00202,M0045,B002148,126.95,2026-03-29 14:02:34,1
T0021625,C00568,D00469,M0089,B000753,150.62,2026-04-13 23:08:56,0
T0021626,C00326,D01466,M0079,B002643,31.14,2026-05-23 20:29:43,1
T0021627,C00320,D00548,M0045,B000850,264.62,2026-05-13 00:28:52,1
T0021628,C01635,D01099,M0095,B000698,303.72,2026-06-05 01:09:38,0
T0021629,C00019,D01482,M0009,B001572,111.14,2026-04-12 21:50:39,0
T0021630,C00361,D00296,M0008,B002071,365.52,2025-08-28 07:42:06,0
T0021631,C01134,D00565,M0050,B001837,279.48,2025-09-13 09:29:35,0
T0021632,C00317,D00028,M0008,B002461,197.14,2025-11-23 07:36:54,0
T0021633,C01415,D01359,M0033,B000279,198.68,2026-05-20 11:13:43,0
T0021634,C00349,D01027,M0082,B000035,16.71,2025-07-20 07:16:59,0
T0021635,C00640,D00083,M0017,B000021,47.38,2025-12-05 17:25:51,0
T0021636,C00943,D00549,M0072,B000005,10.38,2025-12-01 15:48:59,0
T0021637,C00629,D00818,M0094,B000248,1.31,2026-04-08 08:41:14,0
T0021638,C00044,D00044,M0036,B001035,25.85,2025-12-10 04:35:33,0
T0021639,C00255,D00594,M0082,B002842,318.65,2026-02-05 16:49:39,0
T0021640,C01004,D01487,M0025,B000668,41.14,2025-09-01 08:01:08,0
T0021641,C01073,D00644,M0033,B000032,526.76,2025-09-29 20:39:04,0
T0021642,C01782,D01497,M0054,B002200,136.43,2025-09-16 10:31:43,0
T0021643,C01328,D00447,M0015,B002165,40.63,2026-05-31 01:36:27,0
T0021644,C00151,D00665,M0090,B002603,103.11,2026-04-06 08:14:36,0
T0021645,C01679,D00067,M0067,B001560,37.1,2025-10-10 00:44:21,0
T0021646,C00112,D01443,M0071,B000631,620.03,2026-01-14 20:20:39,0
T0021647,C00848,D00698,M0060,B000559,281.86,2026-03-05 12:21:22,0
T0021648,C00378,D01024,M0007,B001026,3.99,2025-09-12 11:42:38,0
T0021649,C00882,D00508,M0037,B001513,442.83,2026-01-29 03:20:19,0
T0021650,C01332,D00098,M0071,B000760,191.52,2026-01-10 11:57:21,0
T0021651,C00530,D00417,M0067,B000384,12.9,2025-11-21 11:02:41,0
